"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-10-25 18:55:00.000,2,59.992,95.18304,76168.89,59.992115,23.06065,,59.992115,26.166117,,59.992115,20.0718,,59.99255,25.884384,,65.19,84.84,59.0
2021-10-13 17:25:00.000,2,59.98629,94.95782,75800.0,59.98633,24.469534,,59.98633,26.551033,,59.98639,21.598717,,59.986412,22.33625,,60.19,87.955,72.0
2021-10-20 20:15:00.000,2,59.987892,94.6602,75496.836,59.98798,25.87045,,59.98798,25.392817,,59.988087,22.064867,,59.988018,21.331467,,,84.025,55.0
2021-10-31 17:25:00.000,2,59.99155,104.73718,82600.0,59.991806,27.779217,,59.991783,25.7499,,59.991978,21.732267,,59.99176,29.4751,,28.0,74.85,36.0
2021-10-09 05:05:00.000,2,59.986362,93.13461,81838.5,59.986378,22.8248,,59.98646,23.804983,,59.986736,22.02315,,59.98686,24.482,,51.89,71.175,69.0
2021-10-16 07:35:00.000,2,60.003586,98.82892,81500.0,60.00373,25.948483,,60.003918,26.0397,,60.00394,23.154133,,60.003998,23.686983,,20.12,58.68,54.0
2021-10-25 07:20:00.000,2,59.995193,98.8935,79516.11,59.99516,24.184866,,59.995144,26.112633,,59.995316,22.532133,,59.995186,26.063232,,35.37,73.11,91.0
2021-10-25 00:55:00.000,2,60.001495,96.06775,76762.2,60.001472,22.859102,,60.001472,25.889694,,60.001472,22.179865,,60.001472,25.139153,,89.52,78.0,68.0
2021-10-20 09:25:00.000,2,59.99801,99.39668,80000.0,59.997814,25.847534,,59.99782,26.3156,,59.997807,23.4907,,59.997814,23.7431,,22.45,65.705,99.0
2021-10-09 03:45:00.000,2,60.008186,91.98745,80600.0,60.008034,22.12985,,60.00829,23.5034,,60.00815,21.915667,,60.00808,24.438366,,53.04,72.335,63.0
2021-10-16 00:40:00.000,2,60.014496,94.32912,77024.445,60.014458,25.475033,,60.014343,25.86155,,60.014435,21.5541,,60.01418,21.439133,,69.33,,
2021-10-15 16:25:00.000,2,60.001675,93.595535,76215.555,60.001892,25.407366,,60.00178,26.341333,,60.001736,21.4785,,60.001804,20.367283,,62.26,82.86,70.0
2021-10-20 04:50:00.000,2,60.008335,99.18951,79800.0,60.007954,26.023407,,60.007633,26.342424,,60.007725,23.290152,,60.007946,23.534288,,25.31,68.89,85.0
2021-10-31 06:55:00.000,2,60.010487,104.38405,82000.0,60.01036,27.628084,,60.009926,25.50185,,60.010624,21.695883,,60.01048,29.558416,,34.82,55.365,46.0
2021-10-19 05:35:00.000,2,59.993874,100.20595,80700.0,59.993958,25.948734,,59.993958,26.421183,,59.993958,23.768984,,59.993958,24.066267,,16.2,60.485,82.0
2021-10-26 16:50:00.000,2,59.99503,100.09707,80739.89,59.995007,23.989666,,59.994804,26.08265,,59.994858,22.9323,,59.994904,27.093483,,50.3,83.005,70.0
2021-10-30 17:25:00.000,2,60.003693,107.416466,85100.0,60.002674,27.915766,,60.002922,25.912916,,60.003365,24.088434,,60.003372,29.501017,,32.75,69.93,26.0
2021-10-12 08:45:00.000,2,60.00419,97.287735,78000.0,60.004467,25.585133,,60.00422,26.219133,,60.004272,22.6977,,60.0041,22.785517,,32.05,69.81,63.0
2021-10-13 04:20:00.000,2,59.994274,92.99229,74010.28,59.994343,25.153166,,59.994347,26.231617,,59.99443,20.732483,,59.994537,20.878216,,48.5,78.73,88.0
2021-10-16 02:40:00.000,2,60.010944,97.5497,80200.0,60.010967,25.857187,,60.010807,26.025831,,60.011005,22.647509,,60.011074,23.020084,,53.38,,
2021-10-31 01:15:00.000,2,59.99887,102.105286,79781.11,59.998966,26.429234,,59.99857,25.032883,,59.99877,21.280067,,59.99884,29.3622,,29.61,63.155,38.0
2021-10-15 07:05:00.000,2,59.965557,95.7514,79185.555,59.965485,24.829134,,59.965237,26.322884,,59.965073,22.032766,,59.965317,22.561934,,74.99,70.265,96.0
