"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-11-14 13:20:00.000,2,60.0133,115.15698,90382.22,60.013565,27.653133,,60.013535,25.780483,,60.013775,29.43455,,60.01335,32.287735,,19.33,46.255,66.0
2021-11-05 00:45:00.000,2,60.01009,114.152,92100.0,60.01012,27.96712,,60.01,25.545729,,60.009953,28.661373,,60.009792,31.979084,,74.0,50.42,68.0
2021-11-26 01:45:00.000,2,59.991978,111.98335,84133.336,59.99194,23.521366,,59.992134,26.121367,,59.99184,30.39585,,59.99176,31.945433,,58.68,52.43,45.0
2021-11-27 17:10:00.000,2,59.998226,115.07391,87233.336,59.99873,23.501,,59.998528,26.045033,,59.99799,32.767,,59.998257,32.767,,,46.495,84.0
2021-11-07 06:45:00.000,2,60.00665,115.01135,92900.0,60.00672,28.203283,,60.00662,25.624683,,60.00661,29.077,,60.006496,32.10495,,25.54,48.47,71.0
2021-11-27 23:30:00.000,2,59.99399,118.863365,90848.89,59.993916,23.61535,,59.993706,26.284267,,59.993614,33.279694,,59.99381,35.683582,,47.79,47.85,94.0
2021-11-20 17:10:00.000,2,59.993626,117.64205,92385.82,59.994045,28.067204,,59.99399,28.72117,,59.994205,28.086628,,59.994198,32.767,,36.5,64.095,74.0
2021-11-24 23:50:00.000,2,60.02342,120.38603,92458.78,60.022953,26.035583,,60.02311,29.0062,,60.02283,32.5759,,60.022984,32.767,,45.16,74.005,88.0
2021-11-01 22:45:00.000,2,60.014053,105.47963,83200.0,60.013744,26.367,,60.013573,24.79035,,60.01376,24.840117,,60.01394,29.4824,,932.98,77.655,55.0
2021-11-06 20:00:00.000,2,60.006664,115.37783,93200.0,60.00688,28.3827,,60.006927,26.092516,,60.00685,29.06755,,60.007023,31.834,,20.61,65.73,47.0
2021-11-25 18:25:00.000,2,59.995274,111.706,83648.89,59.99491,23.492033,,59.995213,26.013634,,59.995323,30.309383,,59.99557,31.8906,,31.29,54.635,55.0
