"Category","Series 1","Active Power","Hashrate","Heat Index","Operational"
Sat Nov 13 2021 16:25:00 GMT-0600 (CST),,114.577,1805.0614272141966,66.04,23842
Sat Nov 13 2021 16:30:00 GMT-0600 (CST),,114.51266666666668,1805.7706663475901,65.12,23845
Sat Nov 13 2021 16:35:00 GMT-0600 (CST),,114.5647,1805.5595031744479,65.23,23840
Sat Nov 13 2021 16:40:00 GMT-0600 (CST),,114.53573333333334,1805.2946365363962,64.33,23840
Sat Nov 13 2021 16:45:00 GMT-0600 (CST),,113.50643333333333,1770.9386223503084,64.24,23838
Sat Nov 13 2021 16:50:00 GMT-0600 (CST),,114.52248333333334,1745.08307746141,63.79,23834
Sat Nov 13 2021 16:55:00 GMT-0600 (CST),,114.6885,1761.5125113190265,63.73,23834
Sat Nov 13 2021 17:00:00 GMT-0600 (CST),,114.83898305084746,1781.5321438362328,63.12,23833
Sat Nov 13 2021 17:05:00 GMT-0600 (CST),,114.88483333333333,1777.3845779947005,62.94,23835
Sat Nov 13 2021 17:10:00 GMT-0600 (CST),,115.0787,1766.5368229429287,62.91,23833
Sat Nov 13 2021 17:15:00 GMT-0600 (CST),,114.97455172413794,1777.3540360817587,,23835
Sat Nov 13 2021 17:20:00 GMT-0600 (CST),,114.92066666666666,1789.2537066937225,62.33,23833
Sat Nov 13 2021 17:25:00 GMT-0600 (CST),,114.83298333333333,1797.4830556818915,61.72,23834
Sat Nov 13 2021 17:30:00 GMT-0600 (CST),,114.7113,1801.4493465697583,60.01,23840
Sat Nov 13 2021 17:35:00 GMT-0600 (CST),,114.6829,1802.6275707222012,59.49,23834
Sat Nov 13 2021 17:40:00 GMT-0600 (CST),,114.58605000000001,1804.4121089644045,59.07,23838
Sat Nov 13 2021 17:45:00 GMT-0600 (CST),,114.54568333333333,1806.1213603548274,58.87,23842
Sat Nov 13 2021 17:50:00 GMT-0600 (CST),,114.49777966101696,1806.148522995885,58.5,23838
Sat Nov 13 2021 17:55:00 GMT-0600 (CST),,114.49651666666666,1806.7102548922303,58.12,23842
Sat Nov 13 2021 18:00:00 GMT-0600 (CST),,114.51939999999999,1807.1032787717002,57.52,23841
Sat Nov 13 2021 18:05:00 GMT-0600 (CST),,114.36171666666668,1806.9939096653247,57.61,23837
Sat Nov 13 2021 18:10:00 GMT-0600 (CST),,114.26986666666667,1807.234011775651,57.61,23839
Sat Nov 13 2021 18:15:00 GMT-0600 (CST),,114.18773333333334,1807.5207982185366,56.43,23843
Sat Nov 13 2021 18:20:00 GMT-0600 (CST),,114.18156666666667,1806.8214228128372,56.1,23841
Sat Nov 13 2021 18:25:00 GMT-0600 (CST),,114.20333333333333,1804.5015572446691,55.89,23812
Sat Nov 13 2021 18:30:00 GMT-0600 (CST),,114.14598305084746,1804.3575102548673,55.47,23815
Sat Nov 13 2021 18:35:00 GMT-0600 (CST),,114.20971666666668,1804.4437636627702,55.26,23814
Sat Nov 13 2021 18:40:00 GMT-0600 (CST),,113.93640677966103,1804.674356043757,55.13,23815
Sat Nov 13 2021 18:45:00 GMT-0600 (CST),,113.95568333333334,1781.2586830043458,54.79,23513
Sat Nov 13 2021 18:50:00 GMT-0600 (CST),,114.13956666666667,1785.3236191614292,54.37,23841
Sat Nov 13 2021 18:55:00 GMT-0600 (CST),,114.06203333333333,1796.3768937019438,54.32,23841
Sat Nov 13 2021 19:00:00 GMT-0600 (CST),,114.10471666666668,1801.8301519744005,54.01,23840
Sat Nov 13 2021 19:05:00 GMT-0600 (CST),,114.26350000000001,1798.9301812431806,53.71,23838
Sat Nov 13 2021 19:10:00 GMT-0600 (CST),,114.35533333333333,1789.349523011696,53.71,23837
Sat Nov 13 2021 19:15:00 GMT-0600 (CST),,114.42708333333333,1785.7954297695903,53.01,23842
Sat Nov 13 2021 19:20:00 GMT-0600 (CST),,114.45105,1786.6075094344897,52.72,23841
Sat Nov 13 2021 19:25:00 GMT-0600 (CST),,114.59778333333334,1787.0838803239499,52.63,23786
Sat Nov 13 2021 19:30:00 GMT-0600 (CST),,114.54071666666667,1793.8296539873304,52.38,23840
Sat Nov 13 2021 19:35:00 GMT-0600 (CST),,114.60966666666667,1794.6167626722613,52.38,23840
Sat Nov 13 2021 19:40:00 GMT-0600 (CST),,114.64961666666666,1799.2302077397314,52.21,23843
Sat Nov 13 2021 19:45:00 GMT-0600 (CST),,114.65155,1801.7635806993894,52.02,23842
Sat Nov 13 2021 19:50:00 GMT-0600 (CST),,113.96565000000001,1802.68400777453,52,23842
Sat Nov 13 2021 19:55:00 GMT-0600 (CST),,114.46362711864407,1778.0887157040324,52.07,23836
Sat Nov 13 2021 20:00:00 GMT-0600 (CST),,113.63955000000001,1790.7836762525556,51.96,23839
Sat Nov 13 2021 20:05:00 GMT-0600 (CST),,114.19501724137932,1773.6125817849083,52,23676
Sat Nov 13 2021 20:10:00 GMT-0600 (CST),,114.42385,1758.1868114649487,52,23831
Sat Nov 13 2021 20:15:00 GMT-0600 (CST),,114.43147457627119,1776.0733943432292,51.84,23837
Sat Nov 13 2021 20:20:00 GMT-0600 (CST),,114.35856666666668,1791.733306363661,51.76,23838
Sat Nov 13 2021 20:25:00 GMT-0600 (CST),,114.38646666666666,1795.8336661556527,51.71,23840
Sat Nov 13 2021 20:30:00 GMT-0600 (CST),,114.6024,1799.500801713178,51.69,23840
Sat Nov 13 2021 20:35:00 GMT-0600 (CST),,114.626,1802.3293087983277,51.66,23836
Sat Nov 13 2021 20:40:00 GMT-0600 (CST),,114.30505084745764,1804.634907777303,51.58,23838
Sat Nov 13 2021 20:45:00 GMT-0600 (CST),,114.4705,1789.693814441303,,23836
Sat Nov 13 2021 20:50:00 GMT-0600 (CST),,114.57058333333335,1794.6821600451112,51.31,23837
Sat Nov 13 2021 20:55:00 GMT-0600 (CST),,114.56065,1801.5996689153656,51.26,23837
Sat Nov 13 2021 21:00:00 GMT-0600 (CST),,114.27903333333333,1804.188895350151,50.86,23840
Sat Nov 13 2021 21:05:00 GMT-0600 (CST),,110.62608333333334,1760.6317214326314,50.83,23777
Sat Nov 13 2021 21:10:00 GMT-0600 (CST),,114.00116666666666,1623.4784813336325,50.83,23725
Sat Nov 13 2021 21:15:00 GMT-0600 (CST),,114.71513333333334,1601.286790317975,50.83,23825
Sat Nov 13 2021 21:20:00 GMT-0600 (CST),,114.76945,1653.8738413599824,50.72,23825
Sat Nov 13 2021 21:25:00 GMT-0600 (CST),,114.91651666666667,1719.0775834544004,50.7,23821
Sat Nov 13 2021 21:30:00 GMT-0600 (CST),,114.89205,1748.414813499828,50.76,23832
Sat Nov 13 2021 21:35:00 GMT-0600 (CST),,114.9239,1770.1713303884214,50.61,23831
Sat Nov 13 2021 21:40:00 GMT-0600 (CST),,114.94961666666667,1781.1969388218888,50.5,23821
Sat Nov 13 2021 21:45:00 GMT-0600 (CST),,114.9759,1787.4790475590348,50.52,23829
Sat Nov 13 2021 21:50:00 GMT-0600 (CST),,115.02250000000001,1793.7572577643496,50.49,23830
Sat Nov 13 2021 21:55:00 GMT-0600 (CST),,114.94255,1797.0784102380915,50.47,23830
Sat Nov 13 2021 22:00:00 GMT-0600 (CST),,115.02695,1798.2066748571183,50.36,23833
Sat Nov 13 2021 22:05:00 GMT-0600 (CST),,114.96966666666667,1801.495822699782,50.22,23827
Sat Nov 13 2021 22:10:00 GMT-0600 (CST),,114.9625,1801.2554214272027,50.22,23830
Sat Nov 13 2021 22:15:00 GMT-0600 (CST),,114.41205,1799.1028778497953,50.16,23809
Sat Nov 13 2021 22:20:00 GMT-0600 (CST),,114.94115000000001,1798.7219673511877,50.05,23827
Sat Nov 13 2021 22:25:00 GMT-0600 (CST),,114.89920000000001,1775.8433256272906,49.93,23828
Sat Nov 13 2021 22:30:00 GMT-0600 (CST),,114.37686666666667,1770.968040028597,49.78,23829
Sat Nov 13 2021 22:35:00 GMT-0600 (CST),,114.8973,1766.9337920994276,49.77,23818
Sat Nov 13 2021 22:40:00 GMT-0600 (CST),,114.9726,1776.9002877405806,49.6,23819
Sat Nov 13 2021 22:45:00 GMT-0600 (CST),,114.83829999999999,1793.4407207527288,49.62,23823
Sat Nov 13 2021 22:50:00 GMT-0600 (CST),,114.97125000000001,1795.766297065435,49.59,23828
Sat Nov 13 2021 22:55:00 GMT-0600 (CST),,114.94948333333333,1801.931117512369,49.53,23828
Sat Nov 13 2021 23:00:00 GMT-0600 (CST),,114.8776779661017,1805.3942829382916,49.5,23827
Sat Nov 13 2021 23:05:00 GMT-0600 (CST),,114.988,1808.3500862576739,49.44,23825
Sat Nov 13 2021 23:10:00 GMT-0600 (CST),,114.8379,1808.6915841052514,49.44,23822
Sat Nov 13 2021 23:15:00 GMT-0600 (CST),,114.77011666666667,1809.6557719943467,49.35,23825
Sat Nov 13 2021 23:20:00 GMT-0600 (CST),,114.75833333333334,1810.4885085098235,49.41,23827
Sat Nov 13 2021 23:25:00 GMT-0600 (CST),,114.71951666666668,1811.4395686522944,49.44,23828
Sat Nov 13 2021 23:30:00 GMT-0600 (CST),,114.68293333333334,1812.0196971240734,49.19,23825
Sat Nov 13 2021 23:35:00 GMT-0600 (CST),,114.68318333333333,1812.222510088128,49.17,23826
Sat Nov 13 2021 23:40:00 GMT-0600 (CST),,114.68626666666667,1812.5908159924425,49.3,23828
Sat Nov 13 2021 23:45:00 GMT-0600 (CST),,114.70116666666668,1812.2986921260213,49.26,23828
Sat Nov 13 2021 23:50:00 GMT-0600 (CST),,114.71233333333333,1812.2605381616677,49.71,23827
Sat Nov 13 2021 23:55:00 GMT-0600 (CST),,114.71151666666667,1812.3476276326805,49.28,23827
Sun Nov 14 2021 00:00:00 GMT-0600 (CST),,114.70226666666667,1812.6211071160005,49.32,23829
Sun Nov 14 2021 00:05:00 GMT-0600 (CST),,114.74116666666667,1812.389558675341,49.19,23822
Sun Nov 14 2021 00:10:00 GMT-0600 (CST),,114.72318333333334,1812.5517097852567,49.19,23825
Sun Nov 14 2021 00:15:00 GMT-0600 (CST),,114.7198,1812.5964809887387,49.12,23826
Sun Nov 14 2021 00:20:00 GMT-0600 (CST),,114.78223333333334,1812.6170202623282,49.15,23827
Sun Nov 14 2021 00:25:00 GMT-0600 (CST),,114.72555000000001,1812.908626780099,49.17,23828
Sun Nov 14 2021 00:30:00 GMT-0600 (CST),,114.68795,1812.9238542894611,49.32,23826
Sun Nov 14 2021 00:35:00 GMT-0600 (CST),,114.68588333333334,1812.6691136591646,49.24,23824
Sun Nov 14 2021 00:40:00 GMT-0600 (CST),,114.73420000000002,1812.8575829987803,49.19,23823
Sun Nov 14 2021 00:45:00 GMT-0600 (CST),,114.77215,1813.402678202038,49.12,23825
Sun Nov 14 2021 00:50:00 GMT-0600 (CST),,114.8549,1813.2878976566876,49.12,23825
Sun Nov 14 2021 00:55:00 GMT-0600 (CST),,114.85576666666667,1813.2117469575958,49.06,23825
Sun Nov 14 2021 01:00:00 GMT-0600 (CST),,114.92755000000001,1813.5954445978577,48.76,23824
Sun Nov 14 2021 01:05:00 GMT-0600 (CST),,114.98985,1813.428425471358,48.76,23825
Sun Nov 14 2021 01:10:00 GMT-0600 (CST),,114.85048333333334,1810.4169095638958,48.76,23821
Sun Nov 14 2021 01:15:00 GMT-0600 (CST),,114.99013559322034,1803.731097478159,48.6,23815
Sun Nov 14 2021 01:20:00 GMT-0600 (CST),,114.97811666666666,1807.248102657911,48.47,23824
Sun Nov 14 2021 01:25:00 GMT-0600 (CST),,114.97416666666666,1810.720872286879,48.4,23821
Sun Nov 14 2021 01:30:00 GMT-0600 (CST),,114.94298333333333,1811.8252812269059,48.85,23825
Sun Nov 14 2021 01:35:00 GMT-0600 (CST),,114.84847457627119,1811.9004824455028,48.81,23820
Sun Nov 14 2021 01:40:00 GMT-0600 (CST),,114.66383333333333,1812.5666949378524,48.18,23819
Sun Nov 14 2021 01:45:00 GMT-0600 (CST),,114.32145,1776.9362830085815,47.93,23819
Sun Nov 14 2021 01:50:00 GMT-0600 (CST),,114.88974576271187,1787.300166452662,47.91,23819
Sun Nov 14 2021 01:55:00 GMT-0600 (CST),,114.83788333333334,1798.7761324934527,47.75,23815
Sun Nov 14 2021 02:00:00 GMT-0600 (CST),,114.6639,1805.6292237553992,47.43,23822
Sun Nov 14 2021 02:05:00 GMT-0600 (CST),,114.81063333333333,1806.4957096609937,46.22,23811
Sun Nov 14 2021 02:10:00 GMT-0600 (CST),,114.8122,1808.4082726643605,46.22,23814
Sun Nov 14 2021 02:15:00 GMT-0600 (CST),,114.82628333333334,1811.127783798821,46,23821
Sun Nov 14 2021 02:20:00 GMT-0600 (CST),,114.65185,1812.7367621831108,45.97,23824
Sun Nov 14 2021 02:25:00 GMT-0600 (CST),,114.5971,1812.7677577527988,46.2,23822
Sun Nov 14 2021 02:30:00 GMT-0600 (CST),,114.58906779661017,1813.300346211199,46.13,23819
Sun Nov 14 2021 02:35:00 GMT-0600 (CST),,114.59608333333334,1813.3982255275469,46.08,23819
Sun Nov 14 2021 02:40:00 GMT-0600 (CST),,114.5857,1812.9991917588718,45.97,23815
Sun Nov 14 2021 02:45:00 GMT-0600 (CST),,114.57751666666667,1813.441807047739,45.75,23821
Sun Nov 14 2021 02:50:00 GMT-0600 (CST),,114.59891666666667,1813.303201966111,45.55,23823
Sun Nov 14 2021 02:55:00 GMT-0600 (CST),,114.61803389830509,1813.1354564663504,45.55,23820
Sun Nov 14 2021 03:00:00 GMT-0600 (CST),,114.63799999999999,1813.1670742619485,45.37,23823
Sun Nov 14 2021 03:05:00 GMT-0600 (CST),,114.67736666666666,1806.0127442156622,45.39,23807
Sun Nov 14 2021 03:10:00 GMT-0600 (CST),,114.71525,1804.3486768798887,45.39,23817
Sun Nov 14 2021 03:15:00 GMT-0600 (CST),,114.78553333333335,1806.82369804748,45.48,23816
Sun Nov 14 2021 03:20:00 GMT-0600 (CST),,114.61358333333334,1805.0780662313878,45.45,23814
Sun Nov 14 2021 03:25:00 GMT-0600 (CST),,114.66840677966101,1805.958779117432,45.43,23814
Sun Nov 14 2021 03:30:00 GMT-0600 (CST),,114.72795,1808.5651961782114,45.18,23818
Sun Nov 14 2021 03:35:00 GMT-0600 (CST),,114.74573333333335,1810.356943390132,45.07,23816
Sun Nov 14 2021 03:40:00 GMT-0600 (CST),,114.73740000000001,1811.9445583077809,44.94,23816
Sun Nov 14 2021 03:45:00 GMT-0600 (CST),,114.68538333333335,1813.077693215152,45.07,23813
Sun Nov 14 2021 03:50:00 GMT-0600 (CST),,114.70845000000001,1813.1436339737415,45,23815
Sun Nov 14 2021 03:55:00 GMT-0600 (CST),,114.72301666666667,1813.3582666354425,44.91,23813
Sun Nov 14 2021 04:00:00 GMT-0600 (CST),,114.7558,1813.7491584382406,44.78,23817
Sun Nov 14 2021 04:05:00 GMT-0600 (CST),,114.77420000000001,1813.418218076711,44.76,23816
Sun Nov 14 2021 04:10:00 GMT-0600 (CST),,114.76801666666667,1813.3717781152907,44.76,23817
Sun Nov 14 2021 04:15:00 GMT-0600 (CST),,114.73416666666667,1813.286354907079,44.53,23816
Sun Nov 14 2021 04:20:00 GMT-0600 (CST),,114.34013333333334,1813.0853353572825,44.62,23819
Sun Nov 14 2021 04:25:00 GMT-0600 (CST),,114.66846666666667,1789.2571068081065,44.49,23816
Sun Nov 14 2021 04:30:00 GMT-0600 (CST),,114.71876666666667,1793.4926162604079,44.71,23818
Sun Nov 14 2021 04:35:00 GMT-0600 (CST),,114.73853333333334,1804.6639798482101,44.69,23816
Sun Nov 14 2021 04:40:00 GMT-0600 (CST),,114.78318333333333,1807.3707803125483,44.71,23816
Sun Nov 14 2021 04:45:00 GMT-0600 (CST),,114.78586440677967,1809.424207325978,44.69,23817
Sun Nov 14 2021 04:50:00 GMT-0600 (CST),,114.79123333333334,1811.0119848900297,44.67,23814
Sun Nov 14 2021 04:55:00 GMT-0600 (CST),,114.76371666666667,1812.259809657441,44.6,23815
Sun Nov 14 2021 05:00:00 GMT-0600 (CST),,113.8724,1812.5412734204072,44.85,23816
Sun Nov 14 2021 05:05:00 GMT-0600 (CST),,111.97323333333334,1715.464229893917,44.8,23809
Sun Nov 14 2021 05:10:00 GMT-0600 (CST),,113.51385,1661.3323349534223,44.78,23802
Sun Nov 14 2021 05:15:00 GMT-0600 (CST),,113.43261666666668,1682.8489963229092,44.78,23787
Sun Nov 14 2021 05:20:00 GMT-0600 (CST),,114.26105000000001,1710.815374637837,44.74,23805
Sun Nov 14 2021 05:25:00 GMT-0600 (CST),,114.27006666666666,1737.7583089236914,44.74,23766
Sun Nov 14 2021 05:30:00 GMT-0600 (CST),,114.47751666666666,1753.912213573916,44.89,23811
Sun Nov 14 2021 05:35:00 GMT-0600 (CST),,114.53798333333334,1766.1786103888485,44.74,23808
Sun Nov 14 2021 05:40:00 GMT-0600 (CST),,114.45885,1773.8933867896426,44.83,23809
Sun Nov 14 2021 05:45:00 GMT-0600 (CST),,114.53659322033899,1770.3275268323594,44.65,23724
Sun Nov 14 2021 05:50:00 GMT-0600 (CST),,114.53286666666666,1779.5366125774722,44.46,23809
Sun Nov 14 2021 05:55:00 GMT-0600 (CST),,114.55406666666667,1781.537252815462,44.28,23778
Sun Nov 14 2021 06:00:00 GMT-0600 (CST),,114.65353333333334,1786.9898428905456,44.31,23812
Sun Nov 14 2021 06:05:00 GMT-0600 (CST),,114.02465000000001,1790.8981233860802,44.24,23810
Sun Nov 14 2021 06:10:00 GMT-0600 (CST),,114.72409999999999,1748.3987786470925,44.24,23804
Sun Nov 14 2021 06:15:00 GMT-0600 (CST),,114.76216666666667,1767.5320997868287,44.42,23807
Sun Nov 14 2021 06:20:00 GMT-0600 (CST),,114.84121666666667,1780.9385038854612,44.51,23809
Sun Nov 14 2021 06:25:00 GMT-0600 (CST),,114.89526666666667,1787.5116142427798,44.38,23801
Sun Nov 14 2021 06:30:00 GMT-0600 (CST),,114.40835,1796.3280436486843,44.58,23817
Sun Nov 14 2021 06:35:00 GMT-0600 (CST),,114.55656666666667,1754.3545005781798,44.53,23404
Sun Nov 14 2021 06:40:00 GMT-0600 (CST),,115.0177,1773.8515611383923,44.56,23813
Sun Nov 14 2021 06:45:00 GMT-0600 (CST),,114.99053333333333,1788.7873752822081,44.49,23821
Sun Nov 14 2021 06:50:00 GMT-0600 (CST),,114.99655000000001,1796.1165531478587,44.26,23820
Sun Nov 14 2021 06:55:00 GMT-0600 (CST),,115.0527,1801.7791302292162,44.17,23791
Sun Nov 14 2021 07:00:00 GMT-0600 (CST),,115.01305,1804.14297527809,44.1,23820
Sun Nov 14 2021 07:05:00 GMT-0600 (CST),,115.12633333333333,1804.2122102509627,44.1,23817
Sun Nov 14 2021 07:10:00 GMT-0600 (CST),,115.07518333333334,1807.6398392868653,44.06,23814
Sun Nov 14 2021 07:15:00 GMT-0600 (CST),,115.12048333333334,1808.1166994557661,44.17,23820
Sun Nov 14 2021 07:20:00 GMT-0600 (CST),,115.15698333333333,1811.640426984273,44.47,23826
Sun Nov 14 2021 07:25:00 GMT-0600 (CST),,115.12809999999999,1813.0179425917306,44.56,23829
Sun Nov 14 2021 07:30:00 GMT-0600 (CST),,115.21641666666667,1807.055373730605,45.01,23830
Sun Nov 14 2021 07:35:00 GMT-0600 (CST),,115.29846666666667,1809.1505666641733,45.3,23830
Sun Nov 14 2021 07:40:00 GMT-0600 (CST),,115.27495,1810.9885511113698,48.18,23839
Sun Nov 14 2021 07:45:00 GMT-0600 (CST),,115.18458333333334,1813.6538730577083,48.85,23844
Sun Nov 14 2021 07:50:00 GMT-0600 (CST),,115.22836666666667,1815.5419752638286,49.17,23845
Sun Nov 14 2021 07:55:00 GMT-0600 (CST),,115.3003559322034,1816.5107426208738,49.68,23848
Sun Nov 14 2021 08:00:00 GMT-0600 (CST),,115.3518,1817.2476123321908,50.27,23852
Sun Nov 14 2021 08:05:00 GMT-0600 (CST),,115.2607,1814.8220830965,50.86,23850
Sun Nov 14 2021 08:10:00 GMT-0600 (CST),,115.35501666666667,1815.0215232260234,50.86,23845
Sun Nov 14 2021 08:15:00 GMT-0600 (CST),,115.24675,1816.2576868380565,50.76,23850
Sun Nov 14 2021 08:20:00 GMT-0600 (CST),,115.07613333333333,1814.4545866137528,,23848
Sun Nov 14 2021 08:25:00 GMT-0600 (CST),,115.36648333333333,1790.6124162314604,51.58,23847
Sun Nov 14 2021 08:30:00 GMT-0600 (CST),,115.33133333333333,1793.502562144117,53.24,23854
Sun Nov 14 2021 08:35:00 GMT-0600 (CST),,115.34955,1803.3014965995324,53.62,23843
Sun Nov 14 2021 08:40:00 GMT-0600 (CST),,115.34808333333334,1803.5879888739134,55.56,23846
Sun Nov 14 2021 08:45:00 GMT-0600 (CST),,115.33455000000001,1807.1470012523505,55.81,23851
Sun Nov 14 2021 08:50:00 GMT-0600 (CST),,115.34238333333334,1808.0257540906673,55.04,23852
Sun Nov 14 2021 08:55:00 GMT-0600 (CST),,115.4293,1806.718438980267,55.24,23849
Sun Nov 14 2021 09:00:00 GMT-0600 (CST),,115.41841666666667,1806.2196339683226,56.77,23855
Sun Nov 14 2021 09:05:00 GMT-0600 (CST),,115.50753333333334,1808.2472306464629,57.78,23844
Sun Nov 14 2021 09:10:00 GMT-0600 (CST),,115.51906666666667,1804.4231503974079,57.83,23849
Sun Nov 14 2021 09:15:00 GMT-0600 (CST),,115.66090000000001,1808.0360988679724,58.21,23848
Sun Nov 14 2021 09:20:00 GMT-0600 (CST),,115.66536666666667,1811.308132279389,58.96,23841
Sun Nov 14 2021 09:25:00 GMT-0600 (CST),,115.66426666666666,1814.6344731124636,59.07,23841
Sun Nov 14 2021 09:30:00 GMT-0600 (CST),,115.67403333333333,1815.9835639368441,60.04,23838
Sun Nov 14 2021 09:35:00 GMT-0600 (CST),,115.6025,1816.597806774268,60.46,23838
Sun Nov 14 2021 09:40:00 GMT-0600 (CST),,115.63916949152542,1817.2447046061475,61.79,23836
Sun Nov 14 2021 09:45:00 GMT-0600 (CST),,115.6408,1817.4271027569941,62.55,23836
Sun Nov 14 2021 09:50:00 GMT-0600 (CST),,115.66573333333334,1817.5718850938067,62.67,23834
Sun Nov 14 2021 09:55:00 GMT-0600 (CST),,115.73386666666667,1817.3738511141032,63.16,23834
Sun Nov 14 2021 10:00:00 GMT-0600 (CST),,115.46966666666667,1812.7874826755806,63.82,23837
Sun Nov 14 2021 10:05:00 GMT-0600 (CST),,115.7943,1801.9440983376523,64.36,23833
Sun Nov 14 2021 10:10:00 GMT-0600 (CST),,115.77508474576273,1805.497621683506,64.36,23833
Sun Nov 14 2021 10:15:00 GMT-0600 (CST),,115.77038333333333,1808.1471103308309,65.39,23832
Sun Nov 14 2021 10:20:00 GMT-0600 (CST),,115.80120000000001,1810.10391398583,65.95,23833
Sun Nov 14 2021 10:25:00 GMT-0600 (CST),,115.82733333333334,1811.0285371439497,66.16,23810
Sun Nov 14 2021 10:30:00 GMT-0600 (CST),,115.68218333333334,1811.6558985045217,66.85,23807
Sun Nov 14 2021 10:35:00 GMT-0600 (CST),,115.79706666666668,1801.790610445326,67.06,23806
Sun Nov 14 2021 10:40:00 GMT-0600 (CST),,115.25453333333333,1804.8648151050754,67.33,23821
Sun Nov 14 2021 10:45:00 GMT-0600 (CST),,115.63825,1786.6844618142286,67.82,23818
Sun Nov 14 2021 10:50:00 GMT-0600 (CST),,115.67703389830508,1792.5561382109506,68.05,23822
Sun Nov 14 2021 10:55:00 GMT-0600 (CST),,115.64475,1802.8141649132624,68.58,23819
Sun Nov 14 2021 11:00:00 GMT-0600 (CST),,115.25113333333334,1805.9143105995117,69.37,23817
Sun Nov 14 2021 11:05:00 GMT-0600 (CST),,115.24310169491525,1794.1392052110305,69.6,23787
Sun Nov 14 2021 11:10:00 GMT-0600 (CST),,115.15668333333333,1774.6074227167096,69.64,23814
Sun Nov 14 2021 11:15:00 GMT-0600 (CST),,114.22218333333333,1771.7621626504304,70.48,23815
Sun Nov 14 2021 11:20:00 GMT-0600 (CST),,114.40488333333333,1724.135571940238,70.75,23654
Sun Nov 14 2021 11:25:00 GMT-0600 (CST),,113.76971666666667,1713.9205844745575,70.88,23254
Sun Nov 14 2021 11:30:00 GMT-0600 (CST),,113.09468333333334,1686.815485902535,71.38,23806
Sun Nov 14 2021 11:35:00 GMT-0600 (CST),,114.54136666666666,1662.898120704601,71.64,23780
Sun Nov 14 2021 11:40:00 GMT-0600 (CST),,114.95741666666667,1648.3088375116758,71.74,23794
Sun Nov 14 2021 11:45:00 GMT-0600 (CST),,115.05565,1685.7743198309781,72.03,23798
Sun Nov 14 2021 11:50:00 GMT-0600 (CST),,115.07156666666667,1731.774916523707,72.1,23805
Sun Nov 14 2021 11:55:00 GMT-0600 (CST),,115.01231666666668,1750.6138435076473,72.18,23800
Sun Nov 14 2021 12:00:00 GMT-0600 (CST),,114.98305,1770.4901939049505,72.57,23806
Sun Nov 14 2021 12:05:00 GMT-0600 (CST),,114.97671666666666,1780.708991767785,72.72,23802
Sun Nov 14 2021 12:10:00 GMT-0600 (CST),,114.83728333333333,1785.5061031108462,72.72,23801
Sun Nov 14 2021 12:15:00 GMT-0600 (CST),,114.94901694915255,1789.0661924965816,73.26,23810
Sun Nov 14 2021 12:20:00 GMT-0600 (CST),,114.98563333333333,1789.9687564912906,73.33,23805
Sun Nov 14 2021 12:25:00 GMT-0600 (CST),,114.98546666666667,1791.9890982997674,73.49,23809
Sun Nov 14 2021 12:30:00 GMT-0600 (CST),,114.91663333333334,1793.9784958650994,73.33,23807
Sun Nov 14 2021 12:35:00 GMT-0600 (CST),,114.98327118644067,1791.1235946513684,73.69,23797
Sun Nov 14 2021 12:40:00 GMT-0600 (CST),,114.94158333333333,1792.438356301398,73.9,23805
Sun Nov 14 2021 12:45:00 GMT-0600 (CST),,114.07493333333333,1763.8306560556994,74.23,23807
Sun Nov 14 2021 12:50:00 GMT-0600 (CST),,112.86553333333333,1740.6529698739348,74.43,23804
Sun Nov 14 2021 12:55:00 GMT-0600 (CST),,114.61263333333333,1668.9824336677116,74.8,23597
Sun Nov 14 2021 13:00:00 GMT-0600 (CST),,114.92585000000001,1697.71528938598,74.98,23794
Sun Nov 14 2021 13:05:00 GMT-0600 (CST),,115.01368965517241,1726.3983059840834,75.09,23789
Sun Nov 14 2021 13:10:00 GMT-0600 (CST),,115.00527118644067,1748.3711028837922,75.09,23795
Sun Nov 14 2021 13:15:00 GMT-0600 (CST),,114.91163333333334,1764.8428273645097,75.47,23797
Sun Nov 14 2021 13:20:00 GMT-0600 (CST),,114.81788333333334,1776.8619154239616,75.56,23792
Sun Nov 14 2021 13:25:00 GMT-0600 (CST),,114.72125000000001,1783.2113202711887,75.67,23793
Sun Nov 14 2021 13:30:00 GMT-0600 (CST),,114.66623333333334,1786.1415500736152,75.65,23792
Sun Nov 14 2021 13:35:00 GMT-0600 (CST),,114.67541666666668,1770.4600103186965,75.49,23760
Sun Nov 14 2021 13:40:00 GMT-0600 (CST),,114.64811864406781,1771.7093033037995,75.69,23804
Sun Nov 14 2021 13:45:00 GMT-0600 (CST),,114.58261666666667,1775.1512773304073,76.01,23803
Sun Nov 14 2021 13:50:00 GMT-0600 (CST),,114.60504999999999,1780.69531152608,76.12,23803
Sun Nov 14 2021 13:55:00 GMT-0600 (CST),,113.95566666666667,1783.9520840820428,76.08,23794
Sun Nov 14 2021 14:00:00 GMT-0600 (CST),,113.81060000000001,1786.0490668888276,76.44,23798
Sun Nov 14 2021 14:05:00 GMT-0600 (CST),,113.85965,1786.9157041970266,76.39,23797
Sun Nov 14 2021 14:10:00 GMT-0600 (CST),,113.85283333333334,1787.9603149957618,76.39,23796
Sun Nov 14 2021 14:15:00 GMT-0600 (CST),,113.8952372881356,1788.9351182156477,76.62,23797
