"hour_stump","hashrate","operational","heat_index"
"2021-11-10 11:55:00",462.87786865234375,36473.000000000000,76.63999938964844
"2021-11-30 02:10:00",453.2745056152344,35599.000000000000,48.58000183105469
"2021-11-21 18:20:00",462.98248291015625,36660.000000000000,64.1500015258789
"2021-11-16 12:50:00",465.16217041015625,36517.000000000000,76.95999908447266
"2021-11-21 20:50:00",464.022216796875,36660.000000000000,60.150001525878906
"2021-11-25 14:45:00",461.3656005859375,36132.000000000000,55.91999816894531
"2021-11-17 14:00:00",464.907958984375,36653.000000000000,81.56999969482422
"2021-11-17 18:20:00",458.8213195800781,36364.000000000000,73.23999786376953
"2021-11-09 13:25:00",466.3910827636719,36748.000000000000,74.97000122070312
"2021-11-27 12:20:00",462.25592041015625,36272.000000000000,45.86000061035156
"2021-11-08 09:20:00",467.3854675292969,36954.000000000000,57.869998931884766
"2021-11-06 01:55:00",467.4051208496094,36838.000000000000,45.40999984741211
"2021-11-18 21:55:00",465.7989501953125,36657.000000000000,47.77000045776367
"2021-11-15 22:30:00",451.0448303222656,35205.000000000000,66.18000030517578
"2021-11-06 16:25:00",468.19000244140625,36908.000000000000,65.79000091552734
"2021-11-13 20:25:00",456.03900146484375,35895.000000000000,51.709999084472656
"2021-11-25 20:50:00",462.08709716796875,36143.000000000000,48.849998474121094
"2021-11-30 06:15:00",453.81787109375,35629.000000000000,43.720001220703125
"2021-11-06 10:20:00",469.7522277832031,37000.000000000000,50.290000915527344
"2021-11-12 10:05:00",462.4868469238281,36347.000000000000,61.970001220703125
"2021-11-18 07:40:00",464.5743713378906,36544.000000000000,51.58000183105469
"2021-11-11 14:00:00",462.34088134765625,36294.000000000000,70.33999633789062
"2021-11-15 00:10:00",453.879638671875,35386.000000000000,60.369998931884766
"2021-11-29 06:30:00",459.4542236328125,36008.000000000000,48.650001525878906
"2021-11-25 17:15:00",461.3317565917969,36141.000000000000,54.189998626708984
"2021-11-09 02:40:00",467.4444274902344,36646.000000000000,57.70000076293945
"2021-11-27 14:40:00",461.10064697265625,36191.000000000000,47.0099983215332
"2021-11-22 00:50:00",460.1964111328125,36364.000000000000,53.20000076293945
"2021-11-10 17:00:00",459.3235168457031,36273.000000000000,77.98999786376953
"2021-11-05 06:25:00",470.1571350097656,36987.000000000000,37.45000076293945
"2021-11-02 21:05:00",470.61529541015625,36954.000000000000,66.8499984741211
"2021-11-04 05:05:00",468.9027404785156,36858.000000000000,42.939998626708984
"2021-11-24 18:05:00",460.9529113769531,36417.000000000000,74.44000244140625
"2021-11-28 14:50:00",460.98944091796875,36246.000000000000,65.20999908447266
"2021-11-24 07:55:00",463.064208984375,36458.000000000000,54.9900016784668
"2021-11-08 17:30:00",466.4482727050781,36965.000000000000,71.47000122070312
"2021-11-07 15:35:00",464.5646667480469,36721.000000000000,72.2300033569336
"2021-11-23 05:15:00",463.9691162109375,36704.000000000000,36.63999938964844
"2021-11-24 00:15:00",463.59063720703125,36382.000000000000,55.810001373291016
"2021-11-30 04:40:00",453.9155578613281,35609.000000000000,44.709999084472656
"2021-11-06 18:00:00",469.353515625,37012.000000000000,64.5999984741211
"2021-11-15 01:00:00",455.269287109375,35534.000000000000,59.130001068115234
"2021-11-17 04:35:00",468.5305480957031,36690.000000000000,64.22000122070312
"2021-11-16 13:20:00",466.1041259765625,36686.000000000000,78.20999908447266
"2021-11-19 04:30:00",465.448974609375,36616.000000000000,39.20000076293945
"2021-11-05 00:30:00",470.1944885253906,37013.000000000000,42.130001068115234
"2021-11-02 20:40:00",470.5180358886719,36921.000000000000,66.76000213623047
"2021-11-10 23:50:00",461.127197265625,36202.000000000000,68.2300033569336
"2021-11-21 15:20:00",460.2445373535156,36439.000000000000,75.51000213623047
"2021-11-18 02:25:00",462.86383056640625,36520.000000000000,58.13999938964844
"2021-11-17 06:00:00",468.42236328125,36712.000000000000,63.63999938964844
"2021-11-05 12:20:00",469.4798583984375,36958.000000000000,54.45000076293945
"2021-11-23 03:15:00",463.4315185546875,36681.000000000000,39.02000045776367
"2021-11-24 05:10:00",463.20947265625,36426.000000000000,54.22999954223633
"2021-11-29 03:15:00",458.72113037109375,35954.000000000000,47.88999938964844
"2021-11-03 09:00:00",470.3709411621094,37028.000000000000,54.630001068115234
"2021-11-28 08:15:00",461.68389892578125,36255.000000000000,50.36000061035156
"2021-11-07 17:10:00",467.375244140625,36980.000000000000,69.44000244140625
"2021-11-10 12:20:00",462.4679870605469,36456.000000000000,77.91999816894531
"2021-11-27 21:05:00",461.7963562011719,36249.000000000000,46.869998931884766
"2021-11-17 08:05:00",467.8787536621094,36693.000000000000,64.80000305175781
"2021-11-10 11:40:00",463.22119140625,36468.000000000000,76.30000305175781
"2021-11-12 15:55:00",454.91754150390625,35656.000000000000,71.5999984741211
"2021-11-27 09:30:00",462.4608459472656,36292.000000000000,43.380001068115234
"2021-11-18 13:00:00",465.64996337890625,36655.000000000000,59.18000030517578
"2021-11-05 18:10:00",466.8690490722656,36741.000000000000,58.56999969482422
"2021-11-20 05:35:00",467.7007751464844,36728.000000000000,45.04999923706055
"2021-11-05 11:20:00",469.7613830566406,36993.000000000000,52.29999923706055
"2021-11-15 13:00:00",453.6578674316406,35644.000000000000,77.62999725341797
"2021-11-16 19:35:00",464.480712890625,36307.000000000000,70.79000091552734
"2021-11-15 12:05:00",453.7954406738281,35607.000000000000,75.5199966430664
"2021-11-25 05:20:00",237.24069213867188,36195.000000000000,66.79000091552734
"2021-11-22 03:05:00",463.6818542480469,36661.000000000000,50.13999938964844
"2021-11-10 04:35:00",464.869140625,36457.000000000000,61.5
"2021-11-15 08:05:00",455.5153503417969,35596.000000000000,59.4900016784668
"2021-11-17 12:55:00",465.6278076171875,36687.000000000000,79.94999694824219
"2021-11-13 00:25:00",454.52410888671875,35575.000000000000,46.650001525878906
"2021-11-07 09:10:00",468.82745361328125,36998.000000000000,53.400001525878906
"2021-11-09 09:50:00",467.1882629394531,36749.000000000000,64.05999755859375
"2021-11-15 07:55:00",455.5297546386719,35609.000000000000,58.95000076293945
"2021-11-19 06:35:00",465.68804931640625,36683.000000000000,37.11000061035156
"2021-11-08 19:05:00",466.44146728515625,36958.000000000000,64.16999816894531
"2021-11-04 17:00:00",469.1708984375,36909.000000000000,56.95000076293945
"2021-11-07 18:40:00",467.6882019042969,36993.000000000000,61.31999969482422
"2021-11-30 06:50:00",453.654296875,35597.000000000000,43.810001373291016
"2021-11-21 00:15:00",463.826171875,36610.000000000000,65.97000122070312
"2021-11-16 19:30:00",462.1602783203125,36522.000000000000,70.93000030517578
"2021-11-16 01:05:00",451.1701354980469,35299.000000000000,64.51000213623047
"2021-11-23 16:30:00",462.82843017578125,36681.000000000000,66.18000030517578
"2021-11-16 22:40:00",468.0290832519531,36585.000000000000,67.62000274658203
"2021-11-02 17:40:00",469.08441162109375,36821.000000000000,75.66999816894531
"2021-11-06 04:30:00",469.3049621582031,36976.000000000000,42.869998931884766
"2021-11-12 00:15:00",461.0207214355469,36203.000000000000,48.880001068115234
"2021-11-09 06:00:00",467.6862487792969,36748.000000000000,55.619998931884766
"2021-11-14 20:15:00",454.70391845703125,35512.000000000000,63.279998779296875
"2021-11-11 14:55:00",462.25146484375,36309.000000000000,70.37999725341797
"2021-11-28 08:35:00",461.65301513671875,36257.000000000000,50.68000030517578
"2021-11-26 22:35:00",462.7314453125,36285.000000000000,42.90999984741211
"2021-11-27 03:05:00",462.5030212402344,36290.000000000000,44.369998931884766
"2021-11-14 19:25:00",453.9315490722656,35464.000000000000,65.20999908447266
"2021-11-03 07:20:00",470.68572998046875,37006.000000000000,58.08000183105469
"2021-11-03 08:15:00",470.41424560546875,37017.000000000000,56.459999084472656
"2021-11-03 06:00:00",470.82281494140625,37015.000000000000,59.58000183105469
"2021-11-15 17:00:00",450.4953308105469,35484.000000000000,78.27999877929688
"2021-11-29 10:40:00",457.7872619628906,35821.000000000000,59.939998626708984
"2021-11-21 16:00:00",460.0181884765625,36446.000000000000,74.81999969482422
"2021-11-15 23:10:00",450.95281982421875,35216.000000000000,65.56999969482422
"2021-11-15 12:45:00",453.62677001953125,35617.000000000000,77.2699966430664
"2021-11-30 07:20:00",453.5341796875,35593.000000000000,43.470001220703125
"2021-11-12 17:50:00",449.85321044921875,35527.000000000000,63.75
"2021-11-12 18:50:00",451.2285461425781,35685.000000000000,58.88999938964844
"2021-11-08 05:40:00",467.67755126953125,36959.000000000000,46.689998626708984
"2021-11-08 02:45:00",467.4947204589844,36971.000000000000,50.939998626708984
"2021-11-04 00:55:00",469.1614074707031,36864.000000000000,43.36000061035156
"2021-11-12 09:05:00",462.5111389160156,36338.000000000000,56.25
"2021-11-03 06:10:00",470.6548767089844,37000.000000000000,59.4900016784668
"2021-11-18 08:20:00",464.69085693359375,36560.000000000000,51.959999084472656
"2021-11-14 22:25:00",453.7162780761719,35063.000000000000,60.90999984741211
"2021-11-23 21:10:00",462.71722412109375,36695.000000000000,57.15999984741211
"2021-11-22 05:45:00",463.9147644042969,36650.000000000000,44.959999084472656
"2021-11-17 15:30:00",459.1305236816406,36163.000000000000,82.47000122070312
"2021-11-21 11:55:00",463.81536865234375,36662.000000000000,72.16000366210938
"2021-11-08 10:05:00",467.64788818359375,36976.000000000000,62.369998931884766
"2021-11-10 14:00:00",462.02349853515625,36473.000000000000,78.80000305175781
"2021-11-08 06:35:00",467.67828369140625,36963.000000000000,49.47999954223633
"2021-11-14 20:45:00",454.7168884277344,35513.000000000000,62.400001525878906
"2021-11-19 07:05:00",465.6112365722656,36686.000000000000,36.880001068115234
"2021-11-25 19:10:00",461.2434997558594,36145.000000000000,51.529998779296875
"2021-11-14 18:40:00",453.0867919921875,35407.000000000000,67.41000366210938
"2021-11-12 12:15:00",0.2871941030025482,36240.000000000000,70.68000030517578
"2021-11-16 01:10:00",451.0031433105469,35292.000000000000,64.51000213623047
"2021-11-04 15:10:00",469.7027893066406,36933.000000000000,55.20000076293945
"2021-11-18 16:20:00",464.23004150390625,36560.000000000000,61.630001068115234
"2021-11-16 02:50:00",450.9835205078125,35295.000000000000,64.94000244140625
"2021-11-27 00:40:00",461.3348388671875,36175.000000000000,43.09000015258789
"2021-11-29 03:45:00",458.8214416503906,35983.000000000000,47.75
"2021-11-20 23:00:00",464.90673828125,36663.000000000000,65.55000305175781
"2021-11-04 17:45:00",470.34906005859375,36998.000000000000,56.52000045776367
"2021-11-19 22:25:00",467.40765380859375,36606.000000000000,48.290000915527344
"2021-11-22 11:05:00",464.00616455078125,36686.000000000000,58.16999816894531
"2021-11-21 19:25:00",462.8365478515625,36656.000000000000,62.279998779296875
"2021-11-07 11:25:00",468.28570556640625,36985.000000000000,64.62000274658203
"2021-11-05 08:20:00",470.164306640625,37004.000000000000,37.5099983215332
"2021-11-05 14:35:00",468.1746826171875,36867.000000000000,58.75
"2021-11-06 12:50:00",469.6384582519531,37015.000000000000,60.84000015258789
"2021-11-16 21:35:00",466.0634765625,36619.000000000000,68.48999786376953
"2021-11-03 06:55:00",470.5582275390625,36998.000000000000,58.59000015258789
"2021-11-15 23:45:00",450.849853515625,35244.000000000000,65.06999969482422
"2021-11-09 08:20:00",467.4361572265625,36746.000000000000,57.5099983215332
"2021-11-11 18:50:00",462.2267150878906,36309.000000000000,58.04999923706055
"2021-11-04 02:10:00",469.2160339355469,36888.000000000000,42.93000030517578
