"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second"
2021-11-08 14:05:00.000,5,"2",S9,467499968
2021-11-06 03:45:00.000,5,"2",S9,469665696
2021-11-30 10:15:00.000,5,"2",S9,453789216
2021-11-12 22:15:00.000,5,"2",S9,456707168
2021-11-29 16:20:00.000,5,"2",S9,457562304
2021-11-20 11:50:00.000,5,"2",S9,467417408
2021-11-22 23:10:00.000,5,"2",S9,463618528
2021-11-15 12:30:00.000,5,"2",S9,455440512
2021-11-29 13:55:00.000,5,"2",S9,457610592
2021-11-25 12:25:00.000,5,"2",S9,237401088
2021-11-19 11:45:00.000,5,"2",S9,465715072
2021-11-26 23:50:00.000,5,"2",S9,463000416
2021-11-13 03:35:00.000,5,"2",S9,452777152
2021-11-26 17:25:00.000,5,"2",S9,462298560
2021-11-23 04:45:00.000,5,"2",S9,463707840
2021-11-05 01:35:00.000,5,"2",S9,469949920
2021-11-27 21:15:00.000,5,"2",S9,459669952
2021-11-29 10:25:00.000,5,"2",S9,459590208
2021-11-02 22:50:00.000,5,"2",S9,469413984
2021-11-23 13:10:00.000,5,"2",S9,463812320
2021-11-15 15:10:00.000,5,"2",S9,454984672
2021-11-13 08:40:00.000,5,"2",S9,456559392
2021-11-27 03:40:00.000,5,"2",S9,462806720
2021-11-15 16:40:00.000,5,"2",S9,454232032
2021-11-26 20:45:00.000,5,"2",S9,462964672
2021-11-07 15:55:00.000,5,"2",S9,468648512
2021-11-15 00:35:00.000,5,"2",S9,454209152
2021-11-29 13:00:00.000,5,"2",S9,323012896
2021-11-11 07:50:00.000,5,"2",S9,460960352
2021-11-30 12:45:00.000,5,"2",S9,453487520
2021-11-13 23:05:00.000,5,"2",S9,455400576
2021-11-24 07:05:00.000,5,"2",S9,463278784
2021-11-08 19:35:00.000,5,"2",S9,466548512
2021-11-29 15:30:00.000,5,"2",S9,457841632
2021-11-19 14:25:00.000,5,"2",S9,0.0
2021-11-14 00:00:00.000,5,"2",S9,455248992
2021-11-11 21:55:00.000,5,"2",S9,458757344
2021-11-15 00:15:00.000,5,"2",S9,453605568
2021-11-04 04:10:00.000,5,"2",S9,469464096
2021-11-04 10:10:00.000,5,"2",S9,468909696
2021-11-29 11:50:00.000,5,"2",S9,459267840
2021-11-27 18:05:00.000,5,"2",S9,462435936
2021-11-07 07:05:00.000,5,"2",S9,468760352
2021-11-04 06:00:00.000,5,"2",S9,469245504
2021-11-15 09:15:00.000,5,"2",S9,455142560
2021-11-07 03:35:00.000,5,"2",S9,469092320
2021-11-30 00:00:00.000,5,"2",S9,449504768
2021-11-16 07:50:00.000,5,"2",S9,450960736
2021-11-05 04:45:00.000,5,"2",S9,470020256
2021-11-16 03:10:00.000,5,"2",S9,451343488
2021-11-30 23:50:00.000,5,"2",S9,450538880
2021-11-15 12:40:00.000,5,"2",S9,455601920
2021-11-10 04:15:00.000,5,"2",S9,465302272
2021-11-19 14:55:00.000,5,"2",S9,0.0
2021-11-06 23:20:00.000,5,"2",S9,469133536
2021-11-30 17:35:00.000,5,"2",S9,454413440
2021-11-19 21:30:00.000,5,"2",S9,0.0
2021-11-03 12:30:00.000,5,"2",S9,469894304
2021-11-16 20:35:00.000,5,"2",S9,466182400
2021-11-08 10:35:00.000,5,"2",S9,467641376
2021-11-02 23:45:00.000,5,"2",S9,468440672
2021-11-11 11:10:00.000,5,"2",S9,462525280
2021-11-17 14:10:00.000,5,"2",S9,467705504
2021-11-24 12:00:00.000,5,"2",S9,463145504
2021-11-29 09:55:00.000,5,"2",S9,458876416
2021-11-20 17:35:00.000,5,"2",S9,465633312
2021-11-04 09:10:00.000,5,"2",S9,468926272
2021-11-18 09:55:00.000,5,"2",S9,462797152
2021-11-19 04:45:00.000,5,"2",S9,465794752
2021-11-05 20:10:00.000,5,"2",S9,466559296
2021-11-30 23:55:00.000,5,"2",S9,451281568
2021-11-13 13:25:00.000,5,"2",S9,457014464
2021-11-10 06:40:00.000,5,"2",S9,463627392
2021-11-30 20:40:00.000,5,"2",S9,453621184
2021-11-11 04:30:00.000,5,"2",S9,461421440
2021-11-18 22:55:00.000,5,"2",S9,465356864
2021-11-10 16:45:00.000,5,"2",S9,463823104
2021-11-17 14:35:00.000,5,"2",S9,467695872
2021-11-07 06:30:00.000,5,"2",S9,466980128
2021-11-12 01:50:00.000,5,"2",S9,462816960
2021-11-19 12:35:00.000,5,"2",S9,465688064
2021-11-04 05:50:00.000,5,"2",S9,469308672
2021-11-25 11:40:00.000,5,"2",S9,237387776
2021-11-24 20:35:00.000,5,"2",S9,461176704
2021-11-06 09:30:00.000,5,"2",S9,469304960
2021-11-17 13:25:00.000,5,"2",S9,467936480
2021-11-10 02:35:00.000,5,"2",S9,464603040
2021-11-21 16:55:00.000,5,"2",S9,464014944
2021-11-19 06:15:00.000,5,"2",S9,463887808
2021-11-14 14:55:00.000,5,"2",S9,457414432
2021-11-10 07:25:00.000,5,"2",S9,464822880
2021-11-06 12:05:00.000,5,"2",S9,469732928
2021-11-21 13:35:00.000,5,"2",S9,464804544
2021-11-30 16:45:00.000,5,"2",S9,453494048
2021-11-21 14:00:00.000,5,"2",S9,464605728
2021-11-14 00:40:00.000,5,"2",S9,455573728
2021-11-14 13:15:00.000,5,"2",S9,457778336
2021-11-15 09:20:00.000,5,"2",S9,454975776
2021-11-29 23:25:00.000,5,"2",S9,80953208
2021-11-07 08:55:00.000,5,"2",S9,468805472
2021-11-18 00:10:00.000,5,"2",S9,458869984
2021-11-12 22:10:00.000,5,"2",S9,456792064
2021-11-27 20:10:00.000,5,"2",S9,462206624
2021-11-26 01:55:00.000,5,"2",S9,462009184
2021-11-21 12:15:00.000,5,"2",S9,464671136
2021-11-12 23:25:00.000,5,"2",S9,543857.44
2021-11-09 02:40:00.000,5,"2",S9,466902208
2021-11-10 19:20:00.000,5,"2",S9,462376192
2021-11-25 19:15:00.000,5,"2",S9,461421152
2021-11-09 00:05:00.000,5,"2",S9,466302880
2021-11-26 20:50:00.000,5,"2",S9,463127424
2021-11-24 22:40:00.000,5,"2",S9,460905824
2021-11-15 12:25:00.000,5,"2",S9,455424704
2021-11-15 17:25:00.000,5,"2",S9,453937792
2021-11-14 03:40:00.000,5,"2",S9,456009952
2021-11-13 02:05:00.000,5,"2",S9,453115360
2021-11-03 06:55:00.000,5,"2",S9,466581664
2021-11-21 04:00:00.000,5,"2",S9,464934848
2021-11-10 20:10:00.000,5,"2",S9,461921536
2021-11-30 04:45:00.000,5,"2",S9,453244384
2021-11-03 22:20:00.000,5,"2",S9,467592896
2021-11-14 17:00:00.000,5,"2",S9,456353504
2021-11-08 22:45:00.000,5,"2",S9,466269152
2021-11-30 05:30:00.000,5,"2",S9,453410656
2021-11-21 21:45:00.000,5,"2",S9,461377408
2021-11-22 15:20:00.000,5,"2",S9,463839872
2021-11-19 04:30:00.000,5,"2",S9,465990112
2021-11-26 21:20:00.000,5,"2",S9,460140736
2021-11-14 10:50:00.000,5,"2",S9,458040320
2021-11-28 01:55:00.000,5,"2",S9,460775680
2021-11-07 23:40:00.000,5,"2",S9,467430848
2021-11-19 19:50:00.000,5,"2",S9,0.0
2021-11-20 15:55:00.000,5,"2",S9,466652352
2021-11-27 14:55:00.000,5,"2",S9,462552800
2021-11-28 22:40:00.000,5,"2",S9,460894560
2021-11-07 17:10:00.000,5,"2",S9,468264032
2021-11-12 06:20:00.000,5,"2",S9,461580768
2021-11-20 08:10:00.000,5,"2",S9,467242016
2021-11-24 15:20:00.000,5,"2",S9,462743488
2021-11-10 16:05:00.000,5,"2",S9,464734688
2021-11-24 23:15:00.000,5,"2",S9,460802880
2021-11-24 06:50:00.000,5,"2",S9,463491360
2021-11-08 17:15:00.000,5,"2",S9,467085184
2021-11-11 20:40:00.000,5,"2",S9,462191072
2021-11-25 23:00:00.000,5,"2",S9,461007296
2021-11-24 01:20:00.000,5,"2",S9,462650816
2021-11-14 10:00:00.000,5,"2",S9,457518368
2021-11-11 11:20:00.000,5,"2",S9,462498688
2021-11-04 13:05:00.000,5,"2",S9,469075904
2021-11-07 16:40:00.000,5,"2",S9,468295072
2021-11-27 22:20:00.000,5,"2",S9,461045344
2021-11-09 02:25:00.000,5,"2",S9,466760864
2021-11-04 08:30:00.000,5,"2",S9,469029728
2021-11-05 11:10:00.000,5,"2",S9,470179744
2021-11-28 05:25:00.000,5,"2",S9,461937120
2021-11-29 10:05:00.000,5,"2",S9,458783616
2021-11-15 10:10:00.000,5,"2",S9,454967136
2021-11-23 12:20:00.000,5,"2",S9,463943200
2021-11-29 01:55:00.000,5,"2",S9,458643776
2021-11-27 17:20:00.000,5,"2",S9,462298016
2021-11-22 15:45:00.000,5,"2",S9,463861728
2021-11-14 13:25:00.000,5,"2",S9,457797152
2021-11-03 02:35:00.000,5,"2",S9,470493184
2021-11-10 12:30:00.000,5,"2",S9,465664544
2021-11-11 01:10:00.000,5,"2",S9,460030752
2021-11-23 16:40:00.000,5,"2",S9,463592608
2021-11-20 05:45:00.000,5,"2",S9,467448192
2021-11-06 10:35:00.000,5,"2",S9,469311680
2021-11-10 16:50:00.000,5,"2",S9,463893056
2021-11-04 04:35:00.000,5,"2",S9,469372000
2021-11-11 16:35:00.000,5,"2",S9,462492640
2021-11-08 03:40:00.000,5,"2",S9,467656512
2021-11-30 12:30:00.000,5,"2",S9,453556544
2021-11-26 14:05:00.000,5,"2",S9,461969536
2021-11-30 01:50:00.000,5,"2",S9,452973472
2021-11-12 15:55:00.000,5,"2",S9,462426176
2021-11-30 08:35:00.000,5,"2",S9,453415168
2021-11-09 05:35:00.000,5,"2",S9,466684032
2021-11-19 08:40:00.000,5,"2",S9,465590496
2021-11-09 01:40:00.000,5,"2",S9,467004544
2021-11-26 22:50:00.000,5,"2",S9,462987136
2021-11-22 07:40:00.000,5,"2",S9,463824960
2021-11-23 00:30:00.000,5,"2",S9,463504192
2021-11-08 08:55:00.000,5,"2",S9,467461216
2021-11-28 16:30:00.000,5,"2",S9,461617216
2021-11-16 15:25:00.000,5,"2",S9,449833888
2021-11-24 19:35:00.000,5,"2",S9,461213664
2021-11-09 10:40:00.000,5,"2",S9,467787328
2021-11-28 11:15:00.000,5,"2",S9,461893504
2021-11-03 21:50:00.000,5,"2",S9,466208192
2021-11-23 22:20:00.000,5,"2",S9,462755424
2021-11-18 17:20:00.000,5,"2",S9,465234176
2021-11-14 13:05:00.000,5,"2",S9,457642368
2021-11-30 05:50:00.000,5,"2",S9,452845632
2021-11-28 23:00:00.000,5,"2",S9,460929472
2021-11-04 09:20:00.000,5,"2",S9,468934464
2021-11-07 03:00:00.000,5,"2",S9,469179456
2021-11-13 08:05:00.000,5,"2",S9,457040288
2021-11-10 15:20:00.000,5,"2",S9,465007360
2021-11-09 14:55:00.000,5,"2",S9,467182176
2021-11-22 04:50:00.000,5,"2",S9,463910880
2021-11-10 15:15:00.000,5,"2",S9,465138112
2021-11-23 13:20:00.000,5,"2",S9,463792256
2021-11-10 23:55:00.000,5,"2",S9,458650592
2021-11-17 16:40:00.000,5,"2",S9,466993184
2021-11-15 12:05:00.000,5,"2",S9,455689920
2021-11-11 10:35:00.000,5,"2",S9,461665376
2021-11-12 12:45:00.000,5,"2",S9,462808960
2021-11-26 17:40:00.000,5,"2",S9,462520192
2021-11-22 20:20:00.000,5,"2",S9,463834624
2021-11-11 07:30:00.000,5,"2",S9,460866624
2021-11-10 16:30:00.000,5,"2",S9,464082112
2021-11-04 15:30:00.000,5,"2",S9,470750688
2021-11-29 14:35:00.000,5,"2",S9,457939072
2021-11-13 21:50:00.000,5,"2",S9,453772192
2021-11-30 05:15:00.000,5,"2",S9,453537920
2021-11-10 02:45:00.000,5,"2",S9,465112096
2021-11-14 06:15:00.000,5,"2",S9,456665152
2021-11-04 16:20:00.000,5,"2",S9,470829728
2021-11-22 21:30:00.000,5,"2",S9,460889216
2021-11-29 04:25:00.000,5,"2",S9,459233472
2021-11-22 15:00:00.000,5,"2",S9,463821792
2021-11-30 08:30:00.000,5,"2",S9,453065600
2021-11-23 23:05:00.000,5,"2",S9,462746240
2021-11-21 15:30:00.000,5,"2",S9,464420064
2021-11-13 08:00:00.000,5,"2",S9,456453664
2021-11-03 14:00:00.000,5,"2",S9,470370912
2021-11-12 16:20:00.000,5,"2",S9,462319008
2021-11-18 06:45:00.000,5,"2",S9,460292192
2021-11-19 03:05:00.000,5,"2",S9,465773216
2021-11-28 17:05:00.000,5,"2",S9,461657760
2021-11-05 20:30:00.000,5,"2",S9,467939872
2021-11-30 13:45:00.000,5,"2",S9,453918272
2021-11-17 21:20:00.000,5,"2",S9,459542624
2021-11-12 05:50:00.000,5,"2",S9,462814560
2021-11-03 08:15:00.000,5,"2",S9,469761184
2021-11-22 10:35:00.000,5,"2",S9,464247040
2021-11-10 17:40:00.000,5,"2",S9,463221216
2021-11-14 23:00:00.000,5,"2",S9,584620.94
2021-11-23 03:40:00.000,5,"2",S9,463920320
2021-11-04 05:05:00.000,5,"2",S9,469373824
2021-11-27 00:05:00.000,5,"2",S9,462789760
2021-11-19 12:25:00.000,5,"2",S9,465718400
2021-11-21 06:25:00.000,5,"2",S9,462342720
2021-11-11 03:25:00.000,5,"2",S9,461438080
2021-11-14 01:50:00.000,5,"2",S9,456212800
2021-11-13 06:15:00.000,5,"2",S9,455261088
2021-11-10 03:25:00.000,5,"2",S9,465133376
2021-11-15 10:20:00.000,5,"2",S9,455023392
2021-11-27 12:55:00.000,5,"2",S9,462640544
2021-11-14 10:35:00.000,5,"2",S9,457539168
2021-11-13 04:50:00.000,5,"2",S9,456684928
2021-11-05 15:55:00.000,5,"2",S9,469884384
2021-11-16 22:25:00.000,5,"2",S9,465268160
2021-11-22 21:10:00.000,5,"2",S9,463671360
2021-11-08 08:45:00.000,5,"2",S9,467494720
2021-11-04 07:35:00.000,5,"2",S9,468898272
2021-11-19 10:10:00.000,5,"2",S9,465569920
2021-11-03 05:20:00.000,5,"2",S9,470268352
2021-11-17 05:40:00.000,5,"2",S9,467581696
2021-11-30 11:00:00.000,5,"2",S9,453921760
2021-11-23 09:15:00.000,5,"2",S9,463431520
2021-11-25 21:15:00.000,5,"2",S9,459700864
2021-11-26 16:20:00.000,5,"2",S9,462583680
2021-11-11 10:45:00.000,5,"2",S9,462440384
2021-11-25 14:10:00.000,5,"2",S9,461420256
2021-11-05 13:25:00.000,5,"2",S9,470134624
2021-11-16 18:50:00.000,5,"2",S9,465162176
2021-11-12 10:15:00.000,5,"2",S9,462708320
2021-11-10 01:20:00.000,5,"2",S9,464717600
2021-11-24 21:40:00.000,5,"2",S9,459661952
2021-11-11 06:10:00.000,5,"2",S9,460295296
2021-11-30 13:20:00.000,5,"2",S9,453534176
2021-11-28 04:45:00.000,5,"2",S9,461954368
2021-11-16 09:40:00.000,5,"2",S9,450865632
2021-11-10 08:15:00.000,5,"2",S9,465028064
2021-11-04 02:10:00.000,5,"2",S9,468419392
2021-11-09 06:30:00.000,5,"2",S9,465434272
2021-11-15 23:35:00.000,5,"2",S9,448654208
2021-11-12 22:35:00.000,5,"2",S9,456612448
2021-11-20 03:05:00.000,5,"2",S9,466931776
2021-11-05 16:35:00.000,5,"2",S9,469832832
2021-11-24 12:50:00.000,5,"2",S9,463123328
2021-11-18 15:30:00.000,5,"2",S9,464727232
2021-11-03 23:15:00.000,5,"2",S9,467702016
2021-11-30 11:15:00.000,5,"2",S9,453849056
2021-11-22 16:35:00.000,5,"2",S9,464369216
2021-11-20 16:10:00.000,5,"2",S9,466472384
2021-11-24 06:35:00.000,5,"2",S9,463357632
2021-11-28 04:25:00.000,5,"2",S9,461955840
2021-11-23 05:30:00.000,5,"2",S9,463935808
2021-11-08 05:15:00.000,5,"2",S9,467599648
2021-11-06 17:00:00.000,5,"2",S9,469677120
2021-11-19 08:55:00.000,5,"2",S9,465705440
2021-11-09 07:05:00.000,5,"2",S9,466607328
2021-11-15 08:35:00.000,5,"2",S9,455003392
2021-11-20 07:20:00.000,5,"2",S9,467227808
2021-11-14 01:15:00.000,5,"2",S9,455506080
2021-11-11 18:25:00.000,5,"2",S9,462568480
2021-11-24 13:45:00.000,5,"2",S9,463053120
2021-11-24 03:35:00.000,5,"2",S9,462759328
2021-11-27 21:10:00.000,5,"2",S9,461138912
2021-11-23 01:35:00.000,5,"2",S9,463719008
2021-11-05 02:10:00.000,5,"2",S9,470212928
2021-11-05 03:05:00.000,5,"2",S9,470190144
2021-11-24 20:55:00.000,5,"2",S9,461048448
2021-11-27 14:00:00.000,5,"2",S9,462594912
2021-11-12 02:20:00.000,5,"2",S9,462898464
2021-11-22 14:10:00.000,5,"2",S9,463833472
2021-11-04 10:45:00.000,5,"2",S9,469113120
2021-11-19 19:00:00.000,5,"2",S9,0.0
2021-11-20 14:30:00.000,5,"2",S9,467189120
2021-11-08 14:40:00.000,5,"2",S9,467477312
2021-11-10 06:50:00.000,5,"2",S9,462035072
2021-11-28 14:25:00.000,5,"2",S9,461594432
2021-11-21 23:15:00.000,5,"2",S9,462872096
2021-11-12 01:35:00.000,5,"2",S9,462359616
2021-11-09 11:35:00.000,5,"2",S9,467673184
2021-11-21 18:15:00.000,5,"2",S9,463667904
2021-11-24 05:40:00.000,5,"2",S9,462648736
2021-11-17 00:10:00.000,5,"2",S9,462833344
2021-11-07 08:45:00.000,5,"2",S9,468849024
2021-11-16 09:05:00.000,5,"2",S9,450931296
2021-11-29 05:05:00.000,5,"2",S9,459038592
2021-11-30 16:05:00.000,5,"2",S9,453576512
2021-11-06 09:00:00.000,5,"2",S9,469418912
2021-11-17 12:40:00.000,5,"2",S9,468472896
2021-11-15 22:30:00.000,5,"2",S9,450423648
2021-11-25 13:40:00.000,5,"2",S9,460765536
2021-11-19 03:30:00.000,5,"2",S9,465782496
2021-11-27 08:50:00.000,5,"2",S9,462734912
2021-11-04 17:05:00.000,5,"2",S9,470960000
2021-11-18 01:55:00.000,5,"2",S9,464094528
2021-11-29 00:10:00.000,5,"2",S9,458743936
2021-11-22 02:35:00.000,5,"2",S9,463921760
2021-11-19 16:30:00.000,5,"2",S9,0.0
2021-11-18 08:30:00.000,5,"2",S9,462814464
2021-11-09 04:35:00.000,5,"2",S9,466759488
2021-11-09 16:15:00.000,5,"2",S9,467211200
2021-11-09 06:10:00.000,5,"2",S9,465875840
2021-11-16 23:40:00.000,5,"2",S9,462943648
2021-11-15 03:55:00.000,5,"2",S9,454444480
2021-11-13 15:00:00.000,5,"2",S9,456935584
2021-11-15 19:55:00.000,5,"2",S9,453431104
2021-11-26 22:30:00.000,5,"2",S9,462941728
2021-11-18 01:20:00.000,5,"2",S9,459592288
2021-11-13 14:55:00.000,5,"2",S9,456993120
2021-11-16 06:25:00.000,5,"2",S9,448211712
2021-11-28 15:05:00.000,5,"2",S9,461692768
2021-11-28 06:40:00.000,5,"2",S9,460372512
2021-11-20 20:15:00.000,5,"2",S9,464945632
2021-11-17 07:55:00.000,5,"2",S9,467954560
2021-11-30 23:10:00.000,5,"2",S9,453351296
2021-11-20 00:00:00.000,5,"2",S9,467734560
2021-11-30 02:45:00.000,5,"2",S9,453282272
2021-11-11 22:55:00.000,5,"2",S9,462286016
2021-11-16 12:25:00.000,5,"2",S9,450180480
2021-11-14 17:10:00.000,5,"2",S9,456035904
2021-11-25 19:20:00.000,5,"2",S9,461497504
2021-11-03 01:55:00.000,5,"2",S9,470615168
2021-11-29 20:20:00.000,5,"2",S9,456411808
2021-11-07 22:05:00.000,5,"2",S9,467555904
2021-11-22 17:10:00.000,5,"2",S9,464022176
2021-11-16 09:45:00.000,5,"2",S9,450726368
2021-11-14 21:25:00.000,5,"2",S9,452731488
2021-11-30 14:50:00.000,5,"2",S9,453601440
2021-11-08 23:35:00.000,5,"2",S9,466354784
2021-11-29 12:00:00.000,5,"2",S9,459122432
2021-11-21 05:25:00.000,5,"2",S9,464776992
2021-11-12 19:45:00.000,5,"2",S9,458588928
2021-11-27 03:50:00.000,5,"2",S9,462928160
2021-11-09 16:55:00.000,5,"2",S9,467072000
2021-11-15 22:15:00.000,5,"2",S9,450556224
2021-11-15 22:10:00.000,5,"2",S9,450530432
2021-11-19 02:25:00.000,5,"2",S9,465863776
2021-11-16 00:45:00.000,5,"2",S9,449184576
2021-11-23 12:45:00.000,5,"2",S9,463842720
2021-11-06 11:25:00.000,5,"2",S9,469701312
2021-11-06 23:55:00.000,5,"2",S9,469202368
2021-11-25 16:00:00.000,5,"2",S9,461744096
2021-11-04 12:15:00.000,5,"2",S9,469041760
2021-11-25 21:30:00.000,5,"2",S9,459410272
2021-11-08 01:40:00.000,5,"2",S9,467241024
2021-11-15 18:00:00.000,5,"2",S9,453838400
2021-11-15 08:55:00.000,5,"2",S9,455083616
2021-11-18 16:20:00.000,5,"2",S9,464711328
2021-11-06 16:25:00.000,5,"2",S9,469763296
2021-11-16 20:55:00.000,5,"2",S9,466134880
2021-11-06 06:20:00.000,5,"2",S9,469027040
2021-11-26 01:10:00.000,5,"2",S9,461243488
2021-11-09 01:10:00.000,5,"2",S9,466463360
2021-11-20 08:30:00.000,5,"2",S9,467306112
2021-11-07 10:40:00.000,5,"2",S9,469329888
2021-11-06 18:45:00.000,5,"2",S9,469698240
2021-11-16 10:35:00.000,5,"2",S9,449838624
2021-11-05 17:20:00.000,5,"2",S9,469479872
2021-11-18 21:50:00.000,5,"2",S9,461529856
2021-11-07 17:20:00.000,5,"2",S9,468339488
2021-11-08 13:50:00.000,5,"2",S9,467529024
2021-11-25 07:15:00.000,5,"2",S9,237542960
2021-11-16 09:55:00.000,5,"2",S9,450053088
2021-11-03 08:30:00.000,5,"2",S9,470169248
2021-11-18 15:10:00.000,5,"2",S9,464490752
2021-11-12 09:15:00.000,5,"2",S9,462621600
2021-11-11 06:50:00.000,5,"2",S9,457848832
2021-11-28 02:25:00.000,5,"2",S9,461938592
2021-11-07 22:45:00.000,5,"2",S9,467373408
2021-11-17 02:35:00.000,5,"2",S9,465255008
2021-11-27 12:10:00.000,5,"2",S9,462583168
2021-11-03 02:05:00.000,5,"2",S9,470615296
2021-11-09 13:10:00.000,5,"2",S9,467608224
2021-11-17 07:45:00.000,5,"2",S9,468238688
2021-11-23 05:20:00.000,5,"2",S9,463761920
2021-11-23 16:30:00.000,5,"2",S9,463550400
2021-11-29 01:25:00.000,5,"2",S9,459048192
2021-11-08 09:55:00.000,5,"2",S9,467376544
2021-11-18 11:35:00.000,5,"2",S9,464694048
2021-11-28 09:10:00.000,5,"2",S9,461716320
2021-11-22 13:10:00.000,5,"2",S9,464014880
2021-11-13 18:05:00.000,5,"2",S9,456557216
2021-11-07 06:35:00.000,5,"2",S9,468070816
2021-11-24 01:10:00.000,5,"2",S9,462725440
2021-11-29 17:30:00.000,5,"2",S9,457630240
2021-11-28 18:45:00.000,5,"2",S9,461335872
2021-11-21 18:25:00.000,5,"2",S9,463690880
2021-11-20 09:00:00.000,5,"2",S9,467329856
2021-11-23 09:25:00.000,5,"2",S9,463449536
2021-11-16 23:55:00.000,5,"2",S9,463003040
2021-11-30 23:20:00.000,5,"2",S9,667935.1
2021-11-22 05:05:00.000,5,"2",S9,463809408
2021-11-23 02:30:00.000,5,"2",S9,463930784
2021-11-07 17:55:00.000,5,"2",S9,468246272
2021-11-17 23:05:00.000,5,"2",S9,459068480
2021-11-10 17:50:00.000,5,"2",S9,462885248
2021-11-10 18:15:00.000,5,"2",S9,462487392
2021-11-08 19:00:00.000,5,"2",S9,465718048
2021-11-05 12:25:00.000,5,"2",S9,470128192
2021-11-06 12:20:00.000,5,"2",S9,469857696
2021-11-30 07:15:00.000,5,"2",S9,453424672
2021-11-10 18:40:00.000,5,"2",S9,462340672
2021-11-09 17:15:00.000,5,"2",S9,466863168
2021-11-04 23:20:00.000,5,"2",S9,470371456
2021-11-10 11:30:00.000,5,"2",S9,465974976
2021-11-28 16:50:00.000,5,"2",S9,461579680
2021-11-12 01:55:00.000,5,"2",S9,462948032
2021-11-12 09:55:00.000,5,"2",S9,462583776
2021-11-23 06:10:00.000,5,"2",S9,463613344
2021-11-23 14:00:00.000,5,"2",S9,463784800
2021-11-04 08:35:00.000,5,"2",S9,468929440
2021-11-22 15:15:00.000,5,"2",S9,463887200
2021-11-14 09:00:00.000,5,"2",S9,457594880
2021-11-30 05:05:00.000,5,"2",S9,453050208
2021-11-27 16:50:00.000,5,"2",S9,462336096
2021-11-26 21:10:00.000,5,"2",S9,463076416
2021-11-07 03:30:00.000,5,"2",S9,469128864
2021-11-24 07:35:00.000,5,"2",S9,463419008
2021-11-12 07:40:00.000,5,"2",S9,462794080
2021-11-25 17:00:00.000,5,"2",S9,461550496
2021-11-10 06:55:00.000,5,"2",S9,461244736
2021-11-05 15:50:00.000,5,"2",S9,469869952
2021-11-12 09:30:00.000,5,"2",S9,462494464
2021-11-05 16:50:00.000,5,"2",S9,469791488
2021-11-16 13:35:00.000,5,"2",S9,450149472
2021-11-28 10:15:00.000,5,"2",S9,462123232
2021-11-24 21:50:00.000,5,"2",S9,458749184
2021-11-30 13:40:00.000,5,"2",S9,453889056
2021-11-17 05:00:00.000,5,"2",S9,467970144
2021-11-05 02:05:00.000,5,"2",S9,470268544
2021-11-15 22:00:00.000,5,"2",S9,450632096
2021-11-26 14:50:00.000,5,"2",S9,462249056
2021-11-28 18:50:00.000,5,"2",S9,461288640
2021-11-07 11:05:00.000,5,"2",S9,469289440
2021-11-26 01:20:00.000,5,"2",S9,461601536
2021-11-25 11:10:00.000,5,"2",S9,237407168
2021-11-06 23:25:00.000,5,"2",S9,469223328
2021-11-03 22:55:00.000,5,"2",S9,467689792
2021-11-29 20:10:00.000,5,"2",S9,456738304
2021-11-11 05:25:00.000,5,"2",S9,461196992
2021-11-03 14:40:00.000,5,"2",S9,470688480
2021-11-20 20:00:00.000,5,"2",S9,464867072
2021-11-14 04:10:00.000,5,"2",S9,455944160
2021-11-30 07:55:00.000,5,"2",S9,453521248
2021-11-20 15:15:00.000,5,"2",S9,467217824
2021-11-29 17:00:00.000,5,"2",S9,457632800
2021-11-20 02:20:00.000,5,"2",S9,467537856
2021-11-11 14:30:00.000,5,"2",S9,462604768
2021-11-16 23:45:00.000,5,"2",S9,463111264
2021-11-17 18:00:00.000,5,"2",S9,466056800
2021-11-29 00:55:00.000,5,"2",S9,458812928
2021-11-19 22:15:00.000,5,"2",S9,0.0
2021-11-06 01:40:00.000,5,"2",S9,469533632
2021-11-28 01:00:00.000,5,"2",S9,460707424
2021-11-13 13:50:00.000,5,"2",S9,457010400
2021-11-21 18:20:00.000,5,"2",S9,463627424
2021-11-22 12:25:00.000,5,"2",S9,463919008
2021-11-23 07:35:00.000,5,"2",S9,463559712
2021-11-25 08:10:00.000,5,"2",S9,237321984
2021-11-23 14:30:00.000,5,"2",S9,463821312
2021-11-13 06:35:00.000,5,"2",S9,454941696
2021-11-17 19:00:00.000,5,"2",S9,465648544
2021-11-20 02:10:00.000,5,"2",S9,467406592
2021-11-12 07:45:00.000,5,"2",S9,462560192
2021-11-18 07:10:00.000,5,"2",S9,463028960
2021-11-11 23:40:00.000,5,"2",S9,462299616
2021-11-07 03:40:00.000,5,"2",S9,469089408
2021-11-20 00:25:00.000,5,"2",S9,467446464
2021-11-23 07:10:00.000,5,"2",S9,463675872
2021-11-27 17:15:00.000,5,"2",S9,462289728
2021-11-17 16:50:00.000,5,"2",S9,466661568
2021-11-12 15:45:00.000,5,"2",S9,462523552
2021-11-09 12:00:00.000,5,"2",S9,467686240
2021-11-09 10:20:00.000,5,"2",S9,467388000
2021-11-11 09:00:00.000,5,"2",S9,462197184
2021-11-10 17:45:00.000,5,"2",S9,463031008
2021-11-10 00:05:00.000,5,"2",S9,443395296
2021-11-21 05:50:00.000,5,"2",S9,464697408
2021-11-16 04:45:00.000,5,"2",S9,451082496
