"hour_stump","datacenter_id","pm_26973_freq","pm_26973_mw","pm_26973_kw","pm_26974_freq","pm_26974_mw","pm_26974_kw","pm_74059_freq","pm_74059_mw","pm_74059_kw","usd","temp_f","rel_humidity"
2021-10-11 17:15:00.000,5,,26.24375,,,28.261034,,,54.504715,,51.99,,
2021-10-07 10:15:00.000,5,,26.790234,,,28.117716,,,54.90727,,36.85,,
2021-10-24 06:45:00.000,5,,26.226284,,,27.619783,,,53.846184,,32.61,,
2021-10-17 17:30:00.000,5,,25.67395,,,27.54985,,,53.2238,,32.87,,
2021-10-03 01:10:00.000,5,,26.55915,,,28.441933,,,55.001465,,75.63,,
2021-10-06 17:55:00.000,5,,26.637184,,,28.77535,,,55.413265,,,,
2021-10-10 16:15:00.000,5,,26.814333,,,28.411367,,,55.225216,,53.12,,
2021-10-26 13:20:00.000,5,,26.371433,,,27.7631,,,54.13465,,44.21,,
2021-10-20 05:25:00.000,5,,,,,,,,,,19.75,,
2021-10-04 21:20:00.000,5,,26.63217,,,28.412577,,,55.043694,,74.21,,
2021-10-05 13:05:00.000,5,,26.4761,,,27.784334,,,54.2603,,33.5,,
2021-10-02 00:05:00.000,5,,26.718082,,,28.32625,,,55.043716,,45.65,,
2021-10-23 00:25:00.000,5,,26.12835,,,27.812834,,,53.9404,,48.86,,
2021-10-19 03:15:00.000,5,,,,,,,,,,28.88,,
2021-10-23 09:20:00.000,5,,26.53765,,,27.588,,,54.125435,,54.27,,
2021-10-09 14:05:00.000,5,,26.76105,,,28.0445,,,54.80588,,34.22,,
2021-10-30 11:40:00.000,5,,26.0107,,,26.792583,,,52.803585,,37.35,,
2021-10-07 23:25:00.000,5,,26.100283,,,28.217783,,,54.3176,,74.53,,
2021-10-15 23:50:00.000,5,,25.847067,,,27.638666,,,53.485134,,37.5,,
2021-10-07 04:05:00.000,5,,26.935217,,,28.252033,,,55.18712,,36.99,,
2021-10-31 14:35:00.000,5,,25.780184,,,27.2556,,,53.035534,,18.5,,
2021-10-17 12:35:00.000,5,,25.0291,,,26.79645,,,51.8256,,33.25,,
2021-10-01 17:25:00.000,5,,26.596716,,,28.525183,,,55.122066,,48.33,,
2021-10-11 02:05:00.000,5,,26.75895,,,28.363434,,,55.1229,,55.43,,
2021-10-09 17:40:00.000,5,,26.72695,,,28.510033,,,55.236767,,57.06,,
2021-10-11 09:10:00.000,5,,25.830584,,,27.405767,,,53.234932,,52.66,,
2021-10-11 13:05:00.000,5,,26.383217,,,28.054916,,,54.438267,,52.63,,
2021-10-11 03:05:00.000,5,,26.6575,,,28.302517,,,54.96025,,47.95,,
2021-10-25 21:00:00.000,5,,26.413218,,,27.971518,,,54.3853,,77.7,,
2021-10-11 22:05:00.000,5,,26.510767,,,28.404167,,,54.914635,,66.78,,
2021-10-31 14:45:00.000,5,,25.801817,,,27.36155,,,53.1625,,18.35,,
2021-10-23 00:20:00.000,5,,26.133734,,,27.8562,,,53.990868,,49.7,,
2021-10-23 16:30:00.000,5,,26.705084,,,28.066133,,,54.77275,,50.5,,
2021-10-14 00:10:00.000,5,,26.398317,,,28.030333,,,54.42967,,50.865,,
2021-10-25 10:30:00.000,5,,26.563766,,,27.752483,,,54.31658,,49.57,,
2021-10-21 18:20:00.000,5,,26.365232,,,28.189867,,,54.555367,,75.0,,
2021-10-24 01:40:00.000,5,,26.24765,,,27.819416,,,54.066765,,,,
2021-10-17 20:15:00.000,5,,25.481833,,,27.735033,,,53.216534,,21.705,,
2021-10-07 16:15:00.000,5,,26.9639,,,28.600483,,,55.564617,,57.66,,
2021-10-23 11:10:00.000,5,,26.549,,,27.844017,,,54.39345,,50.53,,
2021-10-03 17:05:00.000,5,,26.677984,,,28.69105,,,55.371532,,75.28,,
2021-10-09 06:30:00.000,5,,26.595333,,,27.65825,,,54.253735,,40.93,,
2021-10-03 22:20:00.000,5,,26.699333,,,28.094667,,,54.793083,,74.44,,
2021-10-11 21:50:00.000,5,,26.517433,,,28.536633,,,55.053883,,68.85,,
2021-10-05 01:20:00.000,5,,26.6707,,,28.37375,,,55.044334,,59.67,,
2021-10-13 16:25:00.000,5,,26.671883,,,28.208433,,,54.878883,,77.07,,
2021-10-24 03:50:00.000,5,,26.249117,,,27.638466,,,53.887318,,32.48,,
2021-10-14 16:55:00.000,5,,26.58235,,,27.890316,,,54.472515,,54.24,,
2021-10-04 10:00:00.000,5,,26.567617,,,27.730383,,,54.2984,,39.52,,
2021-10-14 11:35:00.000,5,,26.159483,,,28.0239,,,54.18325,,69.91,,
2021-10-08 20:55:00.000,5,,26.870327,,,28.166603,,,55.03519,,43.2,,
2021-10-15 01:45:00.000,5,,26.712166,,,28.129917,,,54.841766,,58.67,,
2021-10-11 01:30:00.000,5,,26.744667,,,28.385933,,,55.130768,,46.8,,
2021-10-11 10:45:00.000,5,,26.36965,,,27.668684,,,54.0386,,52.03,,
2021-10-09 17:05:00.000,5,,26.894083,,,28.407017,,,55.30142,,55.54,,
2021-10-09 14:20:00.000,5,,26.77905,,,28.063316,,,54.842934,,23.433332,,
2021-10-25 23:30:00.000,5,,26.55185,,,27.968718,,,54.5206,,,,
2021-10-21 02:05:00.000,5,,26.3867,,,27.948784,,,54.337265,,47.3,,
2021-10-14 17:25:00.000,5,,26.641582,,,27.949816,,,54.5917,,51.86,,
2021-10-02 06:30:00.000,5,,26.701216,,,28.4014,,,55.102966,,43.59,,
2021-10-04 09:55:00.000,5,,26.5755,,,27.745117,,,54.3207,,39.7,,
2021-10-06 18:40:00.000,5,,26.686716,,,28.809784,,,55.49568,,75.67,,
2021-10-08 06:05:00.000,5,,26.619333,,,27.829584,,,54.44885,,45.42,,
2021-10-16 08:05:00.000,5,,25.36875,,,26.958483,,,52.3271,,20.79,,
2021-10-29 11:50:00.000,5,,26.096666,,,26.9537,,,53.048634,,35.84,,
2021-10-22 21:35:00.000,5,,26.527533,,,28.161182,,,54.688618,,50.72,,
2021-10-28 14:10:00.000,5,,26.45175,,,27.259,,,53.71047,,33.03,,
2021-10-28 15:00:00.000,5,,26.461983,,,27.298916,,,53.7602,,36.36,,
2021-10-28 23:40:00.000,5,,26.428566,,,27.695766,,,54.125183,,49.18,,
2021-10-23 08:55:00.000,5,,26.510866,,,27.569366,,,54.0799,,62.68,,
2021-10-25 08:25:00.000,5,,26.44865,,,27.7648,,,54.214268,,41.95,,
2021-10-09 02:45:00.000,5,,26.869667,,,28.168566,,,55.037533,,36.64,,
2021-10-09 00:45:00.000,5,,26.6467,,,28.421383,,,55.067383,,50.01,,
2021-10-04 10:45:00.000,5,,26.545467,,,27.875183,,,54.4201,,46.68,,
2021-10-14 11:45:00.000,5,,26.168867,,,28.065584,,,54.23455,,70.18,,
2021-10-15 23:05:00.000,5,,25.90505,,,27.6731,,,53.57835,,43.63,,
2021-10-19 17:45:00.000,5,,,,,,,,,,37.65,,
2021-10-02 02:00:00.000,5,,26.622152,,,28.383017,,,55.005627,,48.84,,
2021-10-29 22:10:00.000,5,,26.28835,,,27.606133,,,53.893566,,1.4,,
2021-10-15 00:55:00.000,5,,26.3952,,,28.10095,,,54.49585,,,,
2021-10-29 21:50:00.000,5,,26.270416,,,27.6475,,,53.91918,,-6.57,,
2021-10-11 19:30:00.000,5,,26.483232,,,28.61545,,,55.098083,,52.41,,
2021-10-06 16:35:00.000,5,,26.858232,,,28.3669,,,55.225616,,56.86,,
2021-10-30 00:40:00.000,5,,26.4752,,,27.289833,,,53.765118,,,,
2021-10-09 19:10:00.000,5,,26.508783,,,28.463316,,,54.971615,,55.97,,
2021-10-17 11:05:00.000,5,,25.377983,,,26.859417,,,52.2375,,32.87,,
2021-10-23 13:35:00.000,5,,26.497433,,,27.838234,,,54.33663,,153.5,,
2021-10-19 09:10:00.000,5,,,,,,,,,,17.04,,
2021-10-17 14:25:00.000,5,,25.285017,,,27.0274,,,52.31225,,34.77,,
2021-10-30 20:15:00.000,5,,26.51725,,,27.801483,,,54.319466,,12.416667,,
2021-10-25 18:55:00.000,5,,26.275784,,,28.077084,,,54.352917,,65.19,,
2021-10-03 15:25:00.000,5,,26.60395,,,28.62675,,,55.230633,,200.96,,
2021-10-13 04:15:00.000,5,,26.62895,,,27.959967,,,54.5891,,44.9,,
2021-10-13 20:05:00.000,5,,26.1853,,,28.308083,,,54.493484,,90.03,,
2021-10-26 11:40:00.000,5,,26.337746,,,27.744474,,,54.082035,,52.98,,
2021-10-23 01:05:00.000,5,,26.202284,,,27.7617,,,53.964584,,36.7,,
2021-10-20 19:05:00.000,5,,26.550632,,,28.014833,,,54.5659,,74.25,,
2021-10-31 14:40:00.000,5,,25.8096,,,27.2965,,,53.1068,,18.12,,
2021-10-09 08:55:00.000,5,,26.506117,,,27.507517,,,54.0133,,33.47,,
2021-10-25 15:30:00.000,5,,26.453304,,,27.74561,,,54.198017,,49.9,,
2021-10-23 03:10:00.000,5,,26.642416,,,27.650217,,,54.292667,,58.06,,
2021-10-28 08:20:00.000,5,,26.24215,,,27.2071,,,53.448883,,15.74,,
2021-10-14 14:35:00.000,5,,26.2541,,,28.152166,,,54.406483,,53.34,,
2021-10-26 05:00:00.000,5,,26.405233,,,27.695734,,,54.1009,,49.3,,
2021-10-19 17:05:00.000,5,,,,,,,,,,42.12,,
2021-10-23 14:55:00.000,5,,26.70365,,,27.860884,,,54.565918,,48.37,,
2021-10-24 18:20:00.000,5,,26.599983,,,28.0537,,,54.653934,,,,
2021-10-19 21:25:00.000,5,,,,,,,,,,55.46,,
2021-10-15 20:25:00.000,5,,25.944334,,,27.833918,,,53.778484,,81.67,,
2021-10-22 08:55:00.000,5,,26.353167,,,27.988516,,,54.341267,,26.16,,
2021-10-05 18:00:00.000,5,,26.922634,,,28.495016,,,55.417,,58.84,,
2021-10-11 07:40:00.000,5,,25.813084,,,27.480583,,,53.293617,,47.56,,
2021-10-03 17:00:00.000,5,,26.76275,,,28.743967,,,55.506416,,75.2,,
