hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
11/1/21 3:45,85781667.72,91135.72618,620,568539.071,40.83225806,3492.2,3490.890323,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:45,84125915.03,42295.33193,2664,10083.04204,32.60660661,2726.37988,2824.003003,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:50,85781667.72,91140.38086,620,568839.2065,40.67741935,3490.8,3490.606452,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:50,84387689.03,61724.53537,2672,10360.43563,32.56212575,2827.622754,2839.095808,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:55,85781667.72,91144.51235,620,569139.0581,40.89677419,3491.509677,3491.56129,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:55,84514207.3,65568.99704,2668,10675.24888,32.91304348,2853.277361,2866.089955,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:00,85781667.72,91148.18613,620,569439.2581,40.78387097,3491.529032,3490.4,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:00,79652138.56,64814.20279,2660,10717.17895,31.69323308,2719.218045,2726.451128,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:05,85781667.72,91151.39551,620,569739.0839,40.82258065,3490.974194,3491.303226,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:05,68220323.78,55979.33567,2672,10060.91018,26.87275449,2247.833832,2342.600299,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:10,85781667.72,91154.31778,620,570039.2968,40.52258065,3490.819355,3486.683871,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:10,78428260.17,60192.48014,2668,10292.49175,30.63268366,2468.955022,2655.226387,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:15,85781667.72,91156.91464,620,570339.0839,40.56774194,3487.703226,3488.619355,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:15,78196165.17,63915.56186,2660,10287.23158,30.86240602,2584.618045,2658.631579,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:20,85781667.72,91159.22623,620,570639.2194,40.50967742,3488.490323,3487.329032,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:20,83723754.79,69893.21303,2652,10853.30166,32.97586727,2731.889894,2829.269985,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:25,85781667.72,91161.33662,620,570939.0774,40.52258065,3489.006452,3487.56129,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:25,84641105.51,72882.96022,2664,11138.1982,33.54204204,2856.376877,2877.552553,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:30,85781667.72,91163.28757,620,571239.2194,40.41290323,3488.903226,3488.387097,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:30,84642811.83,74902.17287,2668,11433.17241,33.58095952,2876.238381,2869.956522,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:35,85781667.72,91165.04052,620,571539.071,40.66774194,3488.425806,3491.432258,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:35,84642811.83,75927.11549,2668,11732.81709,34.31484258,2872.475262,2876.293853,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:40,85781667.72,91166.61148,620,571839.2774,40.78064516,3489.374194,3490.941935,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:40,84256923.13,76453.40467,2668,11979.23688,34.40104948,2863.137931,2870.65967,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:45,85781667.72,91167.8176,620,572139.0774,40.62258065,3489.2,3489.548387,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:45,84642811.83,77279.63477,2668,12331.97151,34.50074963,2882.574213,2886.350825,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:50,85781667.72,91168.91312,620,572439.2516,40.68387097,3488.154839,3492.619355,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:50,84642811.83,77511.10894,2668,12631.29235,34.41529235,2884.836582,2884.698651,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 4:55,85781667.72,91169.97802,620,572739.0645,40.75483871,3490.341935,3490.916129,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:55,84642811.83,77827.07554,2668,12930.86507,34.15517241,2884.74063,2883.970015,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:00,85781667.72,91170.80722,620,573039.2903,40.58387097,3488.548387,3488.464516,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:00,84642811.83,77926.51213,2668,13230.52774,33.8035982,2882.949025,2883.85907,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:05,85781667.72,91171.65359,620,573339.071,40.78709677,3490.632258,3492.154839,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:05,84514207.3,77835.99037,2668,13522.34783,33.49325337,2879.934033,2880.296852,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:10,85781667.72,91172.37816,620,573639.2516,40.51935484,3489.554839,3487.741935,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:10,84642811.83,77871.36571,2668,13829.54873,33.55922039,2883.971514,2886.464768,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:15,85781667.72,91172.99885,620,573939.0903,40.26129032,3486.174194,3485.832258,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:15,74691961.19,63546.52306,2652,12705.01659,29.50678733,2365.562594,2536.202112,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:20,85780105.97,6005.177837,244,596733.2623,35.60655738,528.2295082,3268.147541,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:20,83096382.76,28910.17463,2640,12553.00758,31.36060606,1385.304545,2592.64697,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:25,85781716.11,15483.58125,608,573638.5395,39.02960526,2948.368421,3385.868421,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:25,84217647.8,42525.92503,2612,12906.96631,34.0474732,2697.653905,2800.87902,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:30,85781683.64,59044.8359,616,574543.4221,39.5,3387.285714,3442.779221,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:30,66909317.54,40189.58598,1248,15623.89744,26.35897436,1481.36859,1977.996795,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:35,85781683.64,77513.76168,616,574842.8247,39.45454545,3465.623377,3482.363636,00c48284-5e32-49c8-81c2-dee946fdb764
