hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
10/1/21 19:35,85781683.64,91975.00295,154,1698898.864,46.0974026,3546.415584,3545.350649,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 19:50,85781683.64,91972.8915,154,1699798.864,46.43831169,3549.883117,3550.207792,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 20:05,85781683.64,91970.62889,154,1700698.896,46.47077922,3547.655844,3548.12987,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 20:20,85781683.64,91968.40434,154,1701598.773,46.68181818,3549.350649,3549.792208,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 20:35,85781683.64,91965.8692,154,1702498.734,46.76298701,3544.545455,3546.545455,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 20:50,85781683.64,91963.13159,154,1703398.773,47,3546.928571,3547.688312,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 21:05,85781683.64,91960.39552,154,1704298.786,47.19480519,3545.545455,3543.480519,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 21:20,85781683.64,91957.25287,154,1705198.916,47.18831169,3542.636364,3541.376623,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 21:35,85781683.64,91953.95209,154,1706098.825,47.32792208,3540.818182,3542.155844,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 21:50,85781683.64,91950.74596,154,1706998.896,47.29545455,3539.967532,3541.896104,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 22:05,85781683.64,91947.53915,154,1707898.825,47.17532468,3539.974026,3539.974026,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 22:20,85781683.64,91944.41452,154,1708798.773,47.11363636,3539.928571,3538.38961,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 22:35,85781683.64,91941.24236,154,1709698.773,47.15909091,3538.896104,3538.571429,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 22:50,85781683.64,91938.04744,154,1710598.786,47.21103896,3536.25974,3537.350649,00c48284-5e32-49c8-81c2-dee946fdb764
