hour_stump,S9_HR_five_seconds_hashrate,board_6_temp,board_7_temp,board_8_temp,board_6_actual_hashrate,board_7_actual_hashrate,board_8_actual_hashrate,avg_hashrate,miner_count,avg_uptime,lancium_box_uuid
11/1/21 4:10,10245.18411,57.68292683,55.33449477,55.17073171,3477.16892,3498.479861,3469.195958,11097.2293,1722,94172.70732,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:10,12893.39279,55.45404544,49.38716973,53.85550529,4393.929681,4184.471424,4315.561806,12908.40856,19454,1474323.449,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:15,10205.01035,57.20209059,55.31358885,54.96515679,3461.560279,3496.423937,3450.602544,11117.91282,1722,94469.16028,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:20,10248.8851,57.65734266,55.24825175,55.12237762,3481.082308,3504.069161,3458.928706,11103.19318,1716,95099.3042,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:20,12909.22392,55.30097237,49.22539487,53.74800638,4398.728503,4189.722085,4321.141329,12923.4247,19437,1476042.239,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:25,10255.13549,57.63541667,55.33333333,55.27777778,3490.531632,3491.806771,3465.344132,11097.08312,1728,94736.26389,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:25,12897.38295,55.29461669,49.22998612,53.71427837,4395.548798,4185.290455,4316.667444,12911.9717,19449,1475444.211,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:30,10241.49955,57.56293706,55.5,55.1958042,3483.427028,3502.246469,3457.274755,11109.48608,1716,95697.63287,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:30,12896.87511,55.20477219,49.13997737,53.64352566,4395.010741,4185.526174,4316.684452,12912.89416,19446,1476055.15,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:35,10232.36052,57.70486111,55.40277778,55.31597222,3471.019514,3476.066875,3452.496007,11097.34042,1728,95332.67361,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:40,10232.09472,57.44791667,55.34722222,55.06597222,3465.143437,3496.247153,3451.507604,11100.35476,1728,95629.30208,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:40,12905.17623,56.30459386,50.27151602,54.73007871,4397.865471,4188.349273,4319.328254,12919.15352,19439,1477102.309,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:45,10255.55533,57.59581882,55.28571429,55.19860627,3483.742091,3486.198711,3475.457143,11098.93815,1722,96261.78397,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:45,12897.52196,56.37472352,50.2971555,54.81132658,4396.332209,4185.148731,4316.474189,12911.66465,19441,1477245.146,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:50,10270.69902,57.69686411,55.59581882,55.33101045,3478.767666,3494.885261,3452.6323,11108.18641,1722,96560.74564,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:55,10228.16892,57.57291667,55.25694444,55.19791667,3487.777917,3501.675972,3457.811736,11094.1791,1728,96523.29514,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:55,12898.18232,56.24492314,50.19361472,54.69086422,4395.65212,4185.547563,4317.281436,12912.34271,19451,1476911.877,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:00,10222.62392,57.67708333,55.33680556,55.29861111,3462.966563,113705.1693,3453.359306,11096.98177,1728,96821.96875,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:00,12901.58055,55.4752353,49.37926246,53.96368873,4397.198189,4186.654524,4318.087856,12917.05941,19443,1477919.392,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:05,10251.70823,57.57638889,55.26736111,55.20486111,3480.750764,3499.901319,3464.247049,11094.99222,1728,97119.86806,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:05,12851.09245,54.94879616,48.92959127,53.38015069,4381.296398,4167.225299,4302.812129,12869.31058,180631,1472183.635,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:10,10241.68979,57.58536585,55.23344948,55.17073171,3487.799547,114072.9687,3471.349477,11097.71484,1722,97756.46341,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:15,10239.88608,57.58680556,55.20833333,55.15972222,3485.546528,3500.896354,3479.462326,11093.87788,1728,97690.51389,00c48284-5e32-49c8-81c2-dee946fdb764
